Token ID	Token	Lemma	POS	Sense	Token ID IT	Token IT	Lemma IT	POS IT	Sense IT
d004.s011.t006	can		X		i004.s011.t005	può	potere	AUX	
d004.s011.t007	be	be	V		i004.s011.t006	essere	essere	AUX	
d004.s011.t008	given	give	V	bn:00088826v	i004.s011.t007	somministrata	somministrare	VERB	bn:00088826v
d004.s011.t009	for		X		i004.s011.t008	per	per	ADP	
d004.s011.t010	up to	up to	J		i004.s011.t009➕i004.s011.t010	un➕massimo	uno	DET➕NOUN	
d004.s011.t011	five		X		i004.s011.t012	cinque	cinque	NUM	
d004.s011.t012	days	day	N	bn:00025419n	i004.s011.t013	giorni	giorno	NOUN	bn:00025419n
d004.s012.t001	How		X		i004.s012.t001	Come	come	ADV	
d004.s012.t004	work	work	V		i004.s012.t002	funziona	funzionare	VERB	
d004.s012.t003	Cerenia	cerenia	N	bn:00923812n	i004.s012.t003	Cerenia	Cerenia	PROPN	bn:00923812n
d004.s012.t005	?		X		i004.s012.t004	?	?	PUNCT	
d004.s013.t001	Cerenia	cerenia	N	bn:00923812n	i004.s013.t001	Cerenia	cerenia	PROPN	bn:00923812n
d004.s013.t002	blocks	block	V	bn:00083622v	i004.s013.t002➕i004.s013.t004	blocca➕recettore	bloccare	VERB➕NOUN	bn:00083622v
d004.s013.t003	a		X		i004.s013.t003	un	uno	DET	
d004.s013.t004	neurokinin	neurokinin	N	bn:02560276n	i004.s013.t006	neurochinina	neurochinina	NOUN	bn:02560276n
d004.s013.t005	1		X		i004.s013.t007	1	1	NUM	
d004.s013.t006	(		X		i004.s013.t008	(	(	PUNCT	
d004.s013.t007	NK1	nk1	N		i004.s013.t009	NK1	NK1	PROPN	
d004.s013.t008	)		X		i004.s013.t010	)	)	PUNCT	
d004.s013.t010	,		X		i004.s013.t011	,	,	PUNCT	
d004.s013.t011	which		X		i004.s013.t012	che	che	PRON	
d004.s013.t012	acts	act	V	bn:00082285v	i004.s013.t013	agisce	agire	VERB	bn:00082285v
d004.s013.t013	in		X		i004.s013.t014	nel	in il	ADP	
d004.s013.t017	system	system	N	bn:00075762n	i004.s013.t015	sistema	sistema	NOUN	bn:00075762n
d004.s013.t014	the		X		i004.s013.t016	nervoso	nervoso	ADJ	
d004.s013.t016	nervous	nervous	J	bn:00107232a	i004.s013.t016	nervoso	nervoso	ADJ	bn:00107232a
d004.s013.t015	central	central	J	bn:00099258a	i004.s013.t017	centrale	centrale	ADJ	bn:00099258a
d004.s013.t018	.		X		i004.s013.t018	.	.	PUNCT	
d004.s014.t001	How		X		i004.s014.t001	Come	come	ADV	
d004.s014.t002	has	have	V		i004.s014.t002	è	essere	AUX	
d004.s014.t004	been	be	V		i004.s014.t003	stata	essere	AUX	
d004.s014.t005	studied	study	V	bn:00082596v	i004.s014.t004	studiata	studiare	VERB	bn:00082596v
d004.s014.t003	Cerenia	cerenia	N	bn:00923812n	i004.s014.t005	Cerenia	Cerenia	PROPN	bn:00923812n
d004.s014.t006	?		X		i004.s014.t006	?	?	PUNCT	
d004.s015.t008	were	be	V		i004.s015.t001	Sono	essere	AUX	
d004.s015.t001	A		X		i004.s015.t002	stati	essere	AUX	
d004.s015.t010	out	out	R		i004.s015.t003	condotti	condurre	VERB	
d004.s015.t009	carried	carry	V		i004.s015.t003	condotti	condurre	VERB	
d004.s015.t002	large	large	J	bn:00098342a	i004.s015.t004	numerosi	numeroso	DET	bn:00098342a
d004.s015.t005	studies	study	N	bn:00074790n	i004.s015.t005	studi	studio	NOUN	bn:00074790n
d004.s015.t006	with		X		i004.s015.t006	con	con	ADP	
d004.s015.t007	Cerenia	cerenia	N	bn:00923812n	i004.s015.t007	Cerenia	Cerenia	PROPN	bn:00923812n
d004.s015.t011	either	either	R		i004.s015.t008	sia	sia	CCONJ	
d004.s015.t012	in		X		i004.s015.t009	su	su	ADP	
d004.s015.t014	dogs	dog	N	bn:00015267n	i004.s015.t010	cani	cane	NOUN	bn:00015267n
d004.s015.t013	laboratory	laboratory	N	bn:00049551n	i004.s015.t011➕i004.s015.t012	da➕laboratorio	da	ADP➕NOUN	bn:00049551n
d004.s015.t015	or		X		i004.s015.t013	che	che	CCONJ	
d004.s015.t016	in		X		i004.s015.t014	su	su	ADP	
d004.s015.t018	patients	patient	N	bn:00061017n	i004.s015.t015	pazienti	paziente	NOUN	bn:00061017n
d004.s015.t017	animal	animal	J		i004.s015.t016	animali	animale	NOUN	
d004.s015.t019	at		X		i004.s015.t017	presso	presso	ADP	
d004.s015.t021	practises	practise	V		i004.s015.t018	studi	studio	NOUN	
d004.s015.t020	veterinary	veterinary	J	bn:00113583a	i004.s015.t019	veterinari	veterinario	ADJ	bn:00113583a
d004.s015.t022	in		X		i004.s015.t020	in	in	ADP	
d004.s015.t023	several	several	J	bn:00110469a	i004.s015.t021	diversi	diverso	DET	bn:00110469a
d004.s015.t025	countries	country	N	bn:00011771n	i004.s015.t022	paesi	paese	NOUN	bn:00011771n
d004.s015.t024	European	european	J	bn:00102440a	i004.s015.t023	europei	europeo	ADJ	bn:00102440a
d004.s015.t026	and		X		i004.s015.t024	e	e	CCONJ	
d004.s015.t027	in		X		i004.s015.t025	negli	in il	ADP	
d004.s015.t029	USA	usa	N	bn:00003341n	i004.s015.t027	Uniti	Uniti	PROPN	bn:00003341n
d004.s015.t030	.		X		i004.s015.t028	.	.	PUNCT	
d004.s016.t001	What		X		i004.s016.t001	Quali	quale	DET	
d004.s016.t002	benefit	benefit	N	bn:00009905n	i004.s016.t002	benefici	beneficio	NOUN	bn:00009905n
d004.s016.t003	has	have	V		i004.s016.t003	ha	avere	AUX	
d004.s016.t005	shown	show	V	bn:00083245v	i004.s016.t004	mostrato	mostrare	VERB	bn:00083245v
d004.s016.t004	Cerenia	cerenia	N	bn:00923812n	i004.s016.t005	Cerenia	Cerenia	NOUN	bn:00923812n
d004.s016.t007	the		X		i004.s016.t006	nel	in il	ADP	
d004.s016.t006	during		X		i004.s016.t007	corso	corso	NOUN	
d004.s016.t008	studies	study	N	bn:00074790n	i004.s016.t009	studi	studio	NOUN	bn:00074790n
d004.s016.t009	?		X		i004.s016.t010	?	?	PUNCT	
d004.s017.t001	The		X		i004.s017.t001	I	il	DET	
d004.s017.t002	results	result	N	bn:00021961n	i004.s017.t002	risultati	risultato	NOUN	bn:00021961n
d004.s017.t003	of		X		i004.s017.t003	degli	di il	ADP	
d004.s017.t005	studies	study	N	bn:00074790n	i004.s017.t004	studi	studio	NOUN	bn:00074790n
d004.s017.t004	the		X		i004.s017.t005	hanno	avere	AUX	
d004.s017.t006	showed	show	V	bn:00083245v	i004.s017.t006	dimostrato	dimostrare	VERB	bn:00083245v
d004.s017.t007	that		X		i004.s017.t007	che	che	SCONJ	
d004.s017.t008	Cerenia	cerenia	N	bn:00923812n	i004.s017.t008	Cerenia	cerenia	VERB	bn:00923812n
d004.s017.t009	was	be	V		i004.s017.t009	è	essere	AUX	
d004.s017.t010	more	more	R	bn:00116284r	i004.s017.t011	più	più	ADV	bn:00116284r
d004.s017.t011	effective	effective	J	bn:00102038a	i004.s017.t012	efficace	efficace	ADJ	bn:00102038a
d004.s017.t012	than		X		i004.s017.t013	del	di il	ADP	
d004.s017.t014	placebo	placebo	N	bn:00062717n	i004.s017.t014	placebo	placebo	NOUN	bn:00062717n
d004.s017.t015	:		X		i004.s017.t015	:	:	PUNCT	
d004.s017.t018	was	be	V		i004.s017.t016	è	essere	AUX	
d004.s017.t019	seen	see	V	bn:00082812v	i004.s017.t018	osservato	osservare	VERB	bn:00082812v
d004.s017.t016	less	less	J	bn:00105886a	i004.s017.t019	meno	meno	ADV	bn:00105886a
d004.s017.t017	vomiting	vomiting	N	bn:00027565n	i004.s017.t020	vomito	vomito	NOUN	bn:00027565n
d004.s017.t020	in		X		i004.s017.t021	nei	in il	ADP	
d004.s017.t021	dogs	dog	N	bn:00015267n	i004.s017.t022	cani	cane	NOUN	bn:00015267n
d004.s017.t022	that		X		i004.s017.t023	che	che	PRON	
d004.s017.t023	received	receive	V	bn:00087863v	i004.s017.t025	ricevuto	ricevere	VERB	bn:00087863v
d004.s017.t024	the		X		i004.s017.t026	il	il	DET	
d004.s017.t013	the		X		i004.s017.t027	medicinale	medicinale	NOUN	
d004.s017.t025	medicine	medicine	N	bn:00054128n	i004.s017.t027	medicinale	medicinale	NOUN	bn:00054128n
d004.s017.t026	than		X		i004.s017.t028	rispetto	rispetto	ADV	
d004.s017.t027	in		X		i004.s017.t029	ai	a il	DET	
d004.s017.t028	dogs	dog	N	bn:00015267n	i004.s017.t030	cani	cane	NOUN	bn:00015267n
d004.s017.t029	that		X		i004.s017.t031	che	che	PRON	
d004.s017.t030	received	receive	V	bn:00087863v	i004.s017.t033	ricevuto	ricevere	VERB	bn:00087863v
d004.s017.t031	a		X		i004.s017.t034	un	uno	DET	
d004.s017.t032	placebo	placebo	N	bn:00062717n	i004.s017.t035	placebo	placebo	NOUN	bn:00062717n
d004.s017.t033	,		X		i004.s017.t036	,	,	PUNCT	
d004.s017.t034	both		X		i004.s017.t037	sia	sia	CCONJ	
d004.s017.t035	in		X		i004.s017.t038	nel	in il	ADP	
d004.s017.t037	treatment	treatment	N	bn:00047235n	i004.s017.t039	trattamento	trattamento	NOUN	bn:00047235n
d004.s017.t038	or		X		i004.s017.t040	che	che	SCONJ	
d004.s017.t039	in		X		i004.s017.t041	nella	in il	ADP	
d004.s017.t041	prevention	prevention	N	bn:00008467n	i004.s017.t042	prevenzione	prevenzione	NOUN	bn:00008467n
d004.s017.t042	of		X		i004.s017.t043	del	di il	ADP	
d004.s017.t043	vomiting	vomiting	N	bn:00027565n	i004.s017.t044	vomito	vomito	NOUN	bn:00027565n
d004.s017.t044	.		X		i004.s017.t045	.	.	PUNCT	
d004.s018.t001	The		X		i004.s018.t001	Il	il	DET	
d004.s018.t002	treatment	treatment	N	bn:00047235n	i004.s018.t002	trattamento	trattamento	NOUN	bn:00047235n
d004.s018.t003	of		X		i004.s018.t003	di	di	ADP	
d004.s018.t004	a		X		i004.s018.t004	un	uno	DET	
d004.s018.t006	dog	dog	N	bn:00015267n	i004.s018.t005	cane	cane	NOUN	bn:00015267n
d004.s018.t005	vomiting	vomiting	N	bn:00027565n	i004.s018.t005➕i004.s018.t007	cane➕vomita	cane	NOUN	bn:00027565n
d004.s018.t007	should		X		i004.s018.t008	deve	dovere	AUX	
d004.s018.t009	started	start	V	bn:00083347v	i004.s018.t009	iniziare	iniziare	VERB	bn:00083347v
d004.s018.t010	with		X		i004.s018.t010	con	con	ADP	
d004.s018.t012	injection	injection	N	bn:00046787n	i004.s018.t011	l&#39;iniezione	l&#39;iniezione	NOUN	bn:00046787n
d004.s018.t011	the		X		i004.s018.t011	l&#39;iniezione	l&#39;iniezione	NOUN	
d004.s018.t013	,		X		i004.s018.t012	,	,	PUNCT	
d004.s018.t014	since		X		i004.s018.t013	poiché	poiché	SCONJ	
d004.s018.t028	they		X		i004.s018.t014	gli	il	DET	
d004.s018.t016	animals	animal	N	bn:00004222n	i004.s018.t015	animali	animale	NOUN	bn:00004222n
d004.s018.t015	vomiting	vomiting	N	bn:00027565n	i004.s018.t017	vomitano	vomitare	VERB	bn:00027565n
d004.s018.t017	might		X		i004.s018.t018	potrebbero	potere	AUX	
d004.s018.t018	not	not	R	bn:00116360r	i004.s018.t019	non	non	ADV	bn:00116360r
d004.s018.t019	be	be	V		i004.s018.t020	essere	essere	AUX	
d004.s018.t021	to		X		i004.s018.t021	in	in	ADP	
d004.s018.t020	able	able	J	bn:00096151a	i004.s018.t022	grado	grado	NOUN	bn:00096151a
d004.s018.t022	keep	keep	V		i004.s018.t024	trattenere	trattenere	VERB	
d004.s018.t023	a		X		i004.s018.t025	una	uno	DET	
d004.s018.t024	tablet	tablet	N	bn:00052222n	i004.s018.t026	compressa	compressa	NOUN	bn:00052222n
d004.s018.t026	(		X		i004.s018.t027	(	(	PUNCT	
d004.s018.t027	as		X		i004.s018.t028	poiché	poiché	SCONJ	
d004.s018.t029	might		X		i004.s018.t029	potrebbero	potere	AUX	
d004.s018.t035	again	again	R	bn:00114171r	i004.s018.t032	nuovo	nuovo	ADJ	bn:00114171r
d004.s018.t031	the		X		i004.s018.t033	la	il	DET	
d004.s018.t033	tablet	tablet	N	bn:00052222n	i004.s018.t034	compressa	compressa	NOUN	bn:00052222n
d004.s018.t032	intact	intact	J	bn:00102278a	i004.s018.t035	intatta	intatto	ADJ	bn:00102278a
d004.s018.t036	)		X		i004.s018.t036	)	)	PUNCT	
d004.s018.t037	.		X		i004.s018.t037	.	.	PUNCT	
d004.s019.t001	For		X		i004.s019.t001	Per	per	ADP	
d004.s019.t003	treatment	treatment	N	bn:00047235n	i004.s019.t003	trattamento	trattamento	NOUN	bn:00047235n
d004.s019.t002	follow-up	follow-up	N	bn:00035627n	i004.s019.t004	successivo	successivo	ADJ	bn:00035627n
d004.s019.t004	,		X		i004.s019.t005	,	,	PUNCT	
d004.s019.t005	the		X		i004.s019.t006	il	il	DET	
d004.s019.t007	owner	owner	N	bn:00059954n	i004.s019.t007	proprietario	proprietario	NOUN	bn:00059954n
d004.s019.t006	animal	animal	J		i004.s019.t008	dell&#39;animale	dell&#39;animale	ADJ	
d004.s019.t008	can		X		i004.s019.t009	può	potere	AUX	
d004.s019.t009	administer	administer	V	bn:00082365v	i004.s019.t010	somministrare	somministrare	VERB	bn:00082365v
d004.s019.t010	the		X		i004.s019.t011	le	il	DET	
d004.s019.t011	tablets	tablet	N	bn:00052222n	i004.s019.t012	compresse	compressa	NOUN	bn:00052222n
d004.s019.t012	to		X		i004.s019.t013	al	a il	ADP	
d004.s019.t014	dog	dog	N	bn:00015267n	i004.s019.t014	cane	cane	NOUN	bn:00015267n
d004.s019.t013	the		X		i004.s019.t014	cane	cane	NOUN	
d004.s019.t015	.		X		i004.s019.t015	.	.	PUNCT	
d004.s020.t001	Also	also	R	bn:00114246r	i004.s020.t001	Inoltre	inoltre	ADV	bn:00114246r
d004.s020.t002	,		X		i004.s020.t002	,	,	PUNCT	
d004.s020.t003	the		X		i004.s020.t003	il	il	DET	
d004.s020.t004	treatment	treatment	N	bn:00047235n	i004.s020.t004	trattamento	trattamento	NOUN	bn:00047235n
d004.s020.t005	of		X		i004.s020.t005	del	di il	ADP	
d004.s020.t006	vomiting	vomiting	N	bn:00027565n	i004.s020.t006	vomito	vomito	NOUN	bn:00027565n
d004.s020.t007	should		X		i004.s020.t007	dovrebbe	dovere	AUX	
d004.s020.t009	be	be	V		i004.s020.t008	essere	essere	AUX	
d004.s020.t008	only	only	R	bn:00114234r	i004.s020.t010	solo	solo	ADV	bn:00114234r
d004.s020.t010	together	together	R		i004.s020.t011	insieme	insieme	ADV	
d004.s020.t011	with		X		i004.s020.t012	ad	a	ADP	
d004.s020.t012	other	other	J	bn:00108011a	i004.s020.t013	altre	altro	ADJ	bn:00108011a
d004.s020.t014	measure	measure	N	bn:00054018n	i004.s020.t014	misure	misura	NOUN	bn:00054018n
d004.s020.t013	supportive	supportive	J	bn:00111492a	i004.s020.t016	supporto	supporto	NOUN	bn:00111492a
d004.s020.t015	or		X		i004.s020.t017	o	o	CCONJ	
d004.s020.t016	other	other	J	bn:00108011a	i004.s020.t019	altre	altro	ADJ	bn:00108011a
d004.s020.t018	therapy	therapy	N	bn:00076843n	i004.s020.t020	terapie	terapia	NOUN	bn:00076843n
d004.s020.t017	veterinary	veterinary	J	bn:00113583a	i004.s020.t021	veterinarie	veterinario	ADJ	bn:00113583a
d004.s020.t019	while		X		i004.s020.t022	,	,	PUNCT	
d004.s020.t020	addressing	address	V	bn:00082336v	i004.s020.t023	affrontando	affrontare	VERB	bn:00082336v
d004.s020.t021	the		X		i004.s020.t024	le	il	DET	
d004.s020.t023	causes	cause	N	bn:00016850n	i004.s020.t025	cause	causa	NOUN	bn:00016850n
d004.s020.t022	underlying	underlie	V	bn:00095360v	i004.s020.t026➕i004.s020.t027	alla➕base	a il	ADP➕NOUN	bn:00095360v
d004.s020.t024	of		X		i004.s020.t028	del	di il	ADP	
d004.s020.t026	vomiting	vomiting	N	bn:00027565n	i004.s020.t029	vomito	vomito	NOUN	bn:00027565n
d004.s020.t027	.		X		i004.s020.t030	.	.	PUNCT	
d004.s021.t001	What		X		i004.s021.t001	Qual	Qual	PRON	
d004.s021.t002	is	be	V		i004.s021.t002	è	essere	AUX	
d004.s021.t003	the		X		i004.s021.t003	il	il	DET	
d004.s021.t004	risk	risk	N	bn:00030747n	i004.s021.t004	rischio	rischio	NOUN	bn:00030747n
d004.s021.t005	associated	associate	V	bn:00082868v	i004.s021.t005	associato	associare	VERB	bn:00082868v
d004.s021.t006	with		X		i004.s021.t006	a	a	ADP	
d004.s021.t007	Cerenia	cerenia	N	bn:00923812n	i004.s021.t007	Cerenia	Cerenia	PROPN	bn:00923812n
d004.s021.t008	?		X		i004.s021.t008	?	?	PUNCT	
d004.s022.t001	Cerenia	cerenia	N	bn:00923812n	i004.s022.t001	Cerenia	cerenia	PROPN	bn:00923812n
d004.s022.t002	was	be	V		i004.s022.t002	è	essere	AUX	
d004.s022.t003	generally	generally	R	bn:00114634r	i004.s022.t004	generalmente	generalmente	ADV	bn:00114634r
d004.s022.t004	well	well	R	bn:00115530r	i004.s022.t005	ben	bene	ADV	bn:00115530r
d004.s022.t005	tolerated	tolerate	V	bn:00095008v	i004.s022.t006	tollerato	tollerare	VERB	bn:00095008v
d004.s022.t006	when		X		i004.s022.t007	quando	quando	SCONJ	
d004.s022.t007	administered	administer	V	bn:00082365v	i004.s022.t008	somministrato	somministrare	VERB	bn:00082365v
d004.s022.t008	daily	daily	R	bn:00114917r	i004.s022.t009	giornalmente	giornalmente	ADV	bn:00114917r
d004.s022.t009	at		X		i004.s022.t010	a	a	ADP	
d004.s022.t010	dosages	dosage	N	bn:00028320n	i004.s022.t011	dosaggi	dosaggi	NOUN	bn:00028320n
d004.s022.t011	up	up	R		i004.s022.t012	fino	fino	ADV	
d004.s022.t012	to		X		i004.s022.t013	a	a	ADP	
d004.s022.t013	5		X		i004.s022.t014	5	5	NUM	
d004.s022.t014	times	time	N	bn:00019848n	i004.s022.t015	volte	volta	NOUN	bn:00019848n
d004.s022.t015	the		X		i004.s022.t016	la	il	DET	
d004.s022.t017	doses	dose	N	bn:00028320n	i004.s022.t017	dose	dose	NOUN	bn:00028320n
d004.s022.t016	recommended	recommend	V	bn:00082418v	i004.s022.t018	raccomandata	raccomandare	VERB	bn:00082418v
d004.s022.t018	for		X		i004.s022.t019	per	per	ADP	
d004.s022.t019	an		X		i004.s022.t020	un	uno	DET	
d004.s022.t021	period	period	N	bn:00061605n	i004.s022.t021	periodo	periodo	NOUN	bn:00061605n
d004.s022.t022	of		X		i004.s022.t022	di	di	ADP	
d004.s022.t023	time	time	N	bn:00077267n	i004.s022.t023	tempo	tempo	NOUN	bn:00077267n
d004.s022.t020	extended	extended	J	bn:00101795a	i004.s022.t024	prolungato	prolungato	ADJ	bn:00101795a
d004.s022.t032	duration	duration	N	bn:00022191n	i004.s022.t024➕i004.s022.t031	prolungato➕durata	prolungato	ADJ➕NOUN	bn:00022191n
d004.s022.t024	(		X		i004.s022.t025	(	(	PUNCT	
d004.s022.t025	up	up	R		i004.s022.t026	fino	fino	ADP	
d004.s022.t026	to		X		i004.s022.t027	a	a	ADP	
d004.s022.t027	3		X		i004.s022.t028	3	3	NUM	
d004.s022.t028	times	time	N	bn:00019848n	i004.s022.t029	volte	volta	NOUN	bn:00019848n
d004.s022.t029	the		X		i004.s022.t030	la	il	DET	
d004.s022.t031	maximum	maximum	J	bn:00106517a	i004.s022.t032	massima	massimo	ADJ	bn:00106517a
d004.s022.t030	recommended	recommended	J		i004.s022.t033	raccomandata	raccomandato	NOUN	
d004.s022.t033	of		X		i004.s022.t034	del	di il	ADP	
d004.s022.t034	treatment	treatment	N	bn:00047235n	i004.s022.t035	trattamento	trattamento	NOUN	bn:00047235n
d004.s022.t035	)		X		i004.s022.t036	)	)	PUNCT	
d004.s022.t036	.		X		i004.s022.t037	.	.	PUNCT	
d004.s023.t001	What		X		i004.s023.t001	Quali	quale	PRON	
d004.s023.t002	are	be	V		i004.s023.t002	sono	essere	AUX	
d004.s023.t003	the		X		i004.s023.t003	le	il	DET	
d004.s023.t004	precautions	precaution	N	bn:00042049n	i004.s023.t004	precauzioni	precauzione	NOUN	bn:00042049n
d004.s023.t005	for		X		i004.s023.t005	per	per	ADP	
d004.s023.t006	the		X		i004.s023.t006	la	il	DET	
d004.s023.t007	person	person	N	bn:00046516n	i004.s023.t007	persona	persona	NOUN	bn:00046516n
d004.s023.t008	who		X		i004.s023.t008	che	che	PRON	
d004.s023.t009	gives	give	V	bn:00088826v	i004.s023.t009	somministra	somministrare	VERB	bn:00088826v
d004.s023.t010	the		X		i004.s023.t010	il	il	DET	
d004.s023.t011	medicine	medicine	N	bn:00054128n	i004.s023.t011	medicinale	medicinale	NOUN	bn:00054128n
d004.s023.t012	or		X		i004.s023.t012	o	o	CCONJ	
d004.s023.t013	comes	come	V		i004.s023.t013	entra	entrare	VERB	
d004.s023.t014	into		X		i004.s023.t014	in	in	ADP	
d004.s023.t015	contact	contact	N	bn:00022113n	i004.s023.t015	contatto	contatto	NOUN	bn:00022113n
d004.s023.t016	with		X		i004.s023.t016	con	con	ADP	
d004.s023.t018	animal	animal	N	bn:00004222n	i004.s023.t017	l&#39;animale	l&#39;animale	PROPN	bn:00004222n
d004.s023.t017	the		X		i004.s023.t017	l&#39;animale	l&#39;animale	PROPN	
d004.s023.t019	?		X		i004.s023.t018	?	?	PUNCT	
d004.s024.t001	Cerenia	cerenia	N	bn:00923812n	i004.s024.t001	Cerenia	cerenia	NOUN	bn:00923812n
d004.s024.t003	not	not	R	bn:00116360r	i004.s024.t002	non	non	ADV	bn:00116360r
d004.s024.t004	represent	represent	V	bn:00083187v	i004.s024.t003	rappresenta	rappresentare	VERB	bn:00083187v
d004.s024.t005	a		X		i004.s024.t004	un	uno	DET	
d004.s024.t007	risk	risk	N	bn:00030747n	i004.s024.t005	rischio	rischio	NOUN	bn:00030747n
d004.s024.t006	particular	particular	J	bn:00102398a	i004.s024.t006	particolare	particolare	ADJ	bn:00102398a
d004.s024.t008	for		X		i004.s024.t007	per	per	ADP	
d004.s024.t002	does	do	V		i004.s024.t008	le	il	DET	
d004.s024.t009	people	people	N	bn:00044382n	i004.s024.t009	persone	persona	NOUN	bn:00044382n
d004.s024.t010	.		X		i004.s024.t010	.	.	PUNCT	
d001.s002.t001	It		X						
d001.s002.t008	Products	product	N	bn:00064584n					
d001.s002.t025	how		X						
d001.s002.t026	to		X						
d001.s003.t016	Package	package	N	bn:00013882n					
d001.s003.t020	part	part	N	bn:00021395n					
d001.s003.t021	of		X						
d001.s004.t002	you		X						
d001.s006.t008	into		X						
d001.s008.t005	for		X						
d001.s009.t015	of		X						
d001.s009.t016	the		X						
d001.s010.t055	for		X						
d001.s010.t056	cancer	cancer	N	bn:00015180n					
d001.s010.t064	lung	lung	N	bn:00052341n					
d001.s010.t067	is	be	V						
d001.s010.t070	the		X						
d001.s011.t019	its		X						
d001.s012.t008	a		X						
d001.s014.t012	who		X						
d001.s016.t009	an		X						
d001.s019.t016	blood	blood	N	bn:00011346n					
d001.s022.t002	does	do	V						
d001.s023.t019	that		X						
d001.s024.t019	that		X						
d001.s024.t020	are	be	V						
d001.s030.t012	how		X						
d001.s030.t013	long	long	R	bn:00116153r					
d001.s033.t010	of		X						
d001.s034.t016	as	as	R	bn:00114354r					
d002.s006.t002	s	be	V						
d002.s009.t004	you		X						
d002.s009.t005	will		X						
d002.s010.t002	we		X						
d002.s010.t007	it		X						
d002.s010.t014	can		X						
d002.s010.t017	to		X						
d002.s010.t023	being	be	V						
d002.s010.t028	it		X						
d002.s011.t011	it		X						
d002.s012.t002	ve	have	V						
d002.s012.t009	s		X						
d002.s013.t002	-		X						
d002.s013.t003	*		X						
d002.s013.t006	Addition	addition	N	bn:00001296n					
d002.s013.t007	,		X						
d002.s013.t008	subtraction	subtraction	N	bn:00055233n					
d002.s013.t009	,		X						
d002.s013.t010	multiplication	multiplication	N	bn:00056300n					
d002.s013.t011	and		X						
d002.s013.t012	division	division	N	bn:00027919n					
d002.s013.t013	.		X						
d002.s015.t002	it		X						
d002.s015.t005	to		X						
d002.s017.t004	s	be	V						
d002.s018.t004	It		X						
d002.s019.t010	it		X						
d002.s020.t004	,		X						
d002.s020.t005	it		X						
d002.s020.t014	it		X						
d002.s020.t015	is	be	V						
d002.s020.t016	not	not	R	bn:00116360r					
d002.s020.t018	it		X						
d002.s023.t005	we		X						
d002.s024.t016	it		X						
d002.s024.t021	it		X						
d002.s024.t029	it		X						
d002.s030.t002	does	do	V						
d002.s030.t007	it		X						
d002.s033.t007	the		X						
d002.s034.t006	you		X						
d002.s035.t017	to		X						
d002.s035.t018	the		X						
d002.s040.t003	you		X						
d002.s042.t005	have	have	V						
d002.s042.t006	typed	type	V	bn:00095295v					
d002.s042.t012	be	be	V						
d002.s042.t014	to		X						
d002.s047.t004	down	down	R	bn:00115114r					
d002.s048.t012	have	have	V						
d002.s048.t019	the		X						
d002.s048.t025	in		X						
d002.s050.t010	it		X						
d002.s050.t014	to		X						
d002.s051.t003	have	have	V						
d002.s052.t007	the		X						
d002.s054.t006	its		X						
d003.s003.t032	well	well	R						
d003.s003.t033	as		X						
d003.s004.t023	to		X						
d003.s004.t024	be	be	V						
d003.s006.t006	with		X						
d003.s007.t010	of		X						
d003.s008.t013	the		X						
d003.s010.t034	of		X						
d003.s010.t036	of		X						
d003.s010.t052	,		X						
d003.s011.t010	between		X						
d003.s011.t029	of		X						
d003.s011.t034	the		X						
d003.s012.t014	in		X						
d003.s013.t008	the		X						
d003.s016.t005	case	case	N	bn:00016401n					
