Token ID	Token	Lemma	POS	Chinese Token	POS ZH	BN Synset	Correct?	Synonyms?	BN Gloss	Token ID ZH	Annotator notes	Chinese Token - BN Synset	Chinese Token - BN Gloss	English Lemma - WN Synsets	English Lemma - WN Glosses	English Lemma - BN Synsets	English Lemma - BN Glosses	Add Annotation	ZH Token-BN Synset	ZH Token-BN Gloss
d004.s011.t005	Cerenia	cerenia	N	Cerenia	NR	bn:00923812n	1	1	Maropitant, used as maropitant citrate, is a neurokinin receptor antagonist, which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.	z004.s011.t006										
d004.s011.t006	can		X	可以	VV					z004.s011.t008										
d004.s011.t007	be	be	V	服用	VV					z004.s011.t009										
d004.s011.t008	given	give	V	服用	VV	bn:00088826v	0	0	Give (as medicine)	z004.s011.t009	translation mismatch									
d004.s011.t009	for		X	五	CD					z004.s011.t010										
d004.s011.t010	up to	up to	J	最多	AD					z004.s011.t007										
d004.s011.t011	five		X	五	CD					z004.s011.t010										
d004.s011.t012	days	day	N	天	M	bn:00025419n	1	1	The time after sunrise and before sunset while it is light outside	z004.s011.t011										
d004.s012.t001	How		X	如何	AD					z004.s012.t002										
d004.s012.t002	does	do	V	发挥	VV					z004.s012.t003										
d004.s012.t003	Cerenia	cerenia	N	Cerenia	NR	bn:00923812n	1	1	Maropitant, used as maropitant citrate, is a neurokinin receptor antagonist, which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.	z004.s012.t001										
d004.s012.t004	work	work	V	发挥	VV					z004.s012.t003										
d004.s012.t005	?		X	？	PU					z004.s012.t005										
d004.s013.t001	Cerenia	cerenia	N	Cerenia	NR	bn:00923812n	1	1	Maropitant, used as maropitant citrate, is a neurokinin receptor antagonist, which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.	z004.s013.t001										
d004.s013.t002	blocks	block	V	可➕阻断	VV	bn:00083622v	1	1	Hinder or prevent the progress or accomplishment of	z004.s013.t002➕z004.s013.t003										
d004.s013.t003	a		X	n/a																
d004.s013.t004	neurokinin	neurokinin	N	神经➕激	NN	bn:02560276n	1	1	Tachykinin peptides are one of the largest families of neuropeptides, found from amphibians to mammals.	z004.s013.t004➕z004.s013.t005										
d004.s013.t005	1		X	1	CD					z004.s013.t007										
d004.s013.t006	(		X	(	PU					z004.s013.t008										
d004.s013.t007	NK1	nk1	N	NK1	NR					z004.s013.t009										
d004.s013.t008	)		X	)	PU					z004.s013.t010										
d004.s013.t009	receptor	receptor	N	肽	NN	bn:00066514n	0	0	A cellular structure that is postulated to exist in order to mediate between a chemical agent that acts on nervous tissue and the physiological response	z004.s013.t006	translation mismatch								bn:00061486n;bn:03404549n;bn:00061485n	Amide combining the amino group of one amino acid with the carboxyl group of another; usually obtained by partial hydrolysis of protein;A dipeptide is an organic compound derived from two amino acids.;Any enzyme that catalyzes the splitting of proteins into smaller peptide fractions and amino acids by a process known as proteolysis
d004.s013.t010	,		X	，	PU					z004.s013.t012										
d004.s013.t011	which		X	该	DT					z004.s013.t013										
d004.s013.t012	acts	act	V	起作用	VV	bn:00082285v	1	1	Perform an action, or work out or perform (an action)	z004.s013.t019										
d004.s013.t013	in		X	在	P					z004.s013.t015										
d004.s013.t014	the		X	n/a																
d004.s013.t015	central	central	J	中枢神经	JJ	bn:00099258a	1	1	Serving as an essential component	z004.s013.t016										
d004.s013.t016	nervous	nervous	J	n/a		bn:00107232a	0	0	Of or relating to the nervous system		Missing ZH Token									
d004.s013.t017	system	system	N	系统	NN	bn:00075762n	1	1	A group of physiologically or anatomically related organs or parts	z004.s013.t017										
d004.s013.t018	.		X	。	PU					z004.s013.t020										
d004.s014.t001	How		X	如何	AD					z004.s014.t001										
d004.s014.t002	has	have	V	如何	AD					z004.s014.t001										
d004.s014.t003	Cerenia	cerenia	N	Cerenia	NR	bn:00923812n	1	1	Maropitant, used as maropitant citrate, is a neurokinin receptor antagonist, which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.	z004.s014.t003										
d004.s014.t004	been	be	V	进行	VV					z004.s014.t004										
d004.s014.t005	studied	study	V	进行➕研究	VV➕NN	bn:00082596v	1	1	Consider in detail and subject to an analysis in order to discover essential features or meaning	z004.s014.t004➕z004.s014.t005										
d004.s014.t006	?		X	？	PU					z004.s014.t006										
d004.s015.t001	A		X	，	PU					z004.s015.t012										
d004.s015.t002	large	large	J	大量	DT	bn:00098342a	0	1	Above average in size or number or quantity or magnitude or extent	z004.s015.t021	POS Mismatch								bn:00110620a	Fairly large
d004.s015.t003	number	number	N	n/a		bn:00034394n	0	0	The property possessed by a sum or total or indefinite quantity of units or individuals		Missing ZH Token									
d004.s015.t004	of		X	n/a																
d004.s015.t005	studies	study	N	研究	NN	bn:00074790n	1	1	A detailed critical inspection	z004.s015.t025										
d004.s015.t006	with		X	n/a																
d004.s015.t007	Cerenia	cerenia	N	Cerenia	NR	bn:00923812n	1	1	Maropitant, used as maropitant citrate, is a neurokinin receptor antagonist, which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.	z004.s015.t023										
d004.s015.t008	were	be	V	n/a																
d004.s015.t009	carried	carry	V	进行	VV					z004.s015.t019										
d004.s015.t010	out	out	R	n/a																
d004.s015.t011	either	either	R	n/a																
d004.s015.t012	in		X	n/a																
d004.s015.t013	laboratory	laboratory	N	实验	NN	bn:00049551n	1	1	A workplace for the conduct of scientific research	z004.s015.t014										
d004.s015.t014	dogs	dog	N	的➕犬	DEG➕NN	bn:00015267n	1	1	A member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds	z004.s015.t008➕z004.s015.t015										
d004.s015.t015	or		X	n/a																
d004.s015.t016	in		X	n/a																
d004.s015.t017	animal	animal	J	动物	NN					z004.s015.t017										
d004.s015.t018	patients	patient	N	患者	NN	bn:00061017n	1	1	A person who requires medical care	z004.s015.t018										
d004.s015.t019	at		X	n/a																
d004.s015.t020	veterinary	veterinary	J	兽医	NN	bn:00113583a	0	1	Of or relating to veterinarians or veterinary medicine	z004.s015.t009	POS Mismatch								bn:00113583a	Of or relating to veterinarians or veterinary medicine
d004.s015.t021	practises	practise	V	诊所	NN					z004.s015.t010										
d004.s015.t022	in		X	在	P					z004.s015.t001										
d004.s015.t023	several	several	J	多	CD	bn:00110469a	0	1	(used with count nouns) of an indefinite number more than 2 or 3 but not many	z004.s015.t003	POS Mismatch, Translation Inaccurate								bn:00105858a	Amounting to a large indefinite number
d004.s015.t024	European	european	J	欧洲	NR	bn:00102440a	0	1	Of or relating to or characteristic of Europe or the people of Europe	z004.s015.t002	POS Mismatch								bn:00102440a	Of or relating to or characteristic of Europe or the people of Europe
d004.s015.t025	countries	country	N	国家	NN	bn:00011771n	1	1		z004.s015.t005										
d004.s015.t026	and		X	和	CC					z004.s015.t006										
d004.s015.t027	in		X	和	CC					z004.s015.t016										
d004.s015.t028	the		X	n/a																
d004.s015.t029	USA	usa	N	美国	NR	bn:00003341n	1	1	North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776	z004.s015.t007										
d004.s015.t030	.		X	。	PU					z004.s015.t026										
d004.s016.t001	What		X	什么	DT					z004.s016.t008										
d004.s016.t002	benefit	benefit	N	益处	NN	bn:00009905n	1	1	Something that aids or promotes well-being	z004.s016.t009										
d004.s016.t003	has	have	V	表现	VV					z004.s016.t005										
d004.s016.t004	Cerenia	cerenia	N	Cerenia	NR	bn:00923812n	1	1	Maropitant, used as maropitant citrate, is a neurokinin receptor antagonist, which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.	z004.s016.t001										
d004.s016.t005	shown	show	V	表现	VV	bn:00083245v	1	1	Provide evidence for	z004.s016.t005										
d004.s016.t006	during		X	期间	NN					z004.s016.t004										
d004.s016.t007	the		X	在	P					z004.s016.t002										
d004.s016.t008	studies	study	N	研究	NN	bn:00074790n	1	1	A detailed critical inspection	z004.s016.t003										
d004.s016.t009	?		X	？	PU					z004.s016.t010										
d004.s017.t001	The		X	研究	NN					z004.s017.t001										
d004.s017.t002	results	result	N	结果	NN	bn:00021961n	1	1	A phenomenon that follows and is caused by some previous phenomenon	z004.s017.t002										
d004.s017.t003	of		X	n/a																
d004.s017.t004	the		X	表明	VV					z004.s017.t003										
d004.s017.t005	studies	study	N	研究	NN	bn:00074790n	1	1	A detailed critical inspection	z004.s017.t001										
d004.s017.t006	showed	show	V	表明	VV	bn:00083245v	1	1	Provide evidence for	z004.s017.t003										
d004.s017.t007	that		X	，	PU					z004.s017.t004										
d004.s017.t008	Cerenia	cerenia	N	Cerenia	NR	bn:00923812n	1	1	Maropitant, used as maropitant citrate, is a neurokinin receptor antagonist, which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.	z004.s017.t005										
d004.s017.t009	was	be	V	n/a																
d004.s017.t010	more	more	R	更	AD	bn:00116284r	1	1	Used to form the comparative of some adjectives and adverbs	z004.s017.t009										
d004.s017.t011	effective	effective	J	有效	VA	bn:00102038a	1	1	Producing or capable of producing an intended result or having a striking effect-LewisMumford	z004.s017.t010										
d004.s017.t012	than		X	比	P					z004.s017.t006										
d004.s017.t013	the		X	安慰	NN					z004.s017.t007										
d004.s017.t014	placebo	placebo	N	安慰➕剂	NN	bn:00062717n	1	1	An innocuous or inert medication; given as a pacifier or to the control group in experiments on the efficacy of a drug	z004.s017.t007➕z004.s017.t008										
d004.s017.t015	:		X	：	PU					z004.s017.t011										
d004.s017.t016	less	less	J	少	VA	bn:00105886a	1	1	(comparative of `little' usually used with mass nouns) a quantifier meaning not as great in amount or degree	z004.s017.t036										
d004.s017.t017	vomiting	vomiting	N	呕吐	NN	bn:00027565n	1	1	The reflex act of ejecting the contents of the stomach through the mouth	z004.s017.t018										
d004.s017.t018	was	be	V	n/a																
d004.s017.t019	seen	see	V	n/a		bn:00082812v	0	0	Be careful or certain to do something; make certain of something		missing ZH token									
d004.s017.t020	in		X	n/a																
d004.s017.t021	dogs	dog	N	狗	NN	bn:00015267n	1	1	A member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds	z004.s017.t025										
d004.s017.t022	that		X	n/a																
d004.s017.t023	received	receive	V	服用	VV	bn:00087863v	1	1	Go through (mental or physical states or experiences)	z004.s017.t021										
d004.s017.t024	the		X	该	DT					z004.s017.t022										
d004.s017.t025	medicine	medicine	N	药物	NN	bn:00054128n	1	1	(medicine) something that treats or prevents or alleviates the symptoms of disease	z004.s017.t023										
d004.s017.t026	than		X	比	P					z004.s017.t030										
d004.s017.t027	in		X	n/a																
d004.s017.t028	dogs	dog	N	狗	NN	bn:00015267n	1	1	A member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds	z004.s017.t035										
d004.s017.t029	that		X	n/a																
d004.s017.t030	received	receive	V	服用	VV	bn:00087863v	1	1	Go through (mental or physical states or experiences)	z004.s017.t031										
d004.s017.t031	a		X	安慰	NN					z004.s017.t032										
d004.s017.t032	placebo	placebo	N	安慰➕剂	NN	bn:00062717n	1	1	An innocuous or inert medication; given as a pacifier or to the control group in experiments on the efficacy of a drug	z004.s017.t032➕z004.s017.t033										
d004.s017.t033	,		X	，	PU					z004.s017.t020										
d004.s017.t034	both		X	无论	AD					z004.s017.t012										
d004.s017.t035	in		X	在	P					z004.s017.t014										
d004.s017.t036	the		X	服用	VV					z004.s017.t021										
d004.s017.t037	treatment	treatment	N	治疗	NN	bn:00047235n	1	1	Care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury)	z004.s017.t015										
d004.s017.t038	or		X	还是	CC					z004.s017.t016										
d004.s017.t039	in		X	n/a																
d004.s017.t040	the		X	的	DEG					z004.s017.t026										
d004.s017.t041	prevention	prevention	N	预防	NN	bn:00008467n	1	1	The act of preventing	z004.s017.t017										
d004.s017.t042	of		X	n/a																
d004.s017.t043	vomiting	vomiting	N	呕吐➕呕吐	NN	bn:00027565n	1	1	The reflex act of ejecting the contents of the stomach through the mouth	z004.s017.t018➕z004.s017.t027										
d004.s017.t044	.		X	。	PU					z004.s017.t037										
d004.s018.t001	The		X	治疗	VV					z004.s018.t001										
d004.s018.t002	treatment	treatment	N	治疗	NN	bn:00047235n	1	1	Care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury)	z004.s018.t001										
d004.s018.t003	of		X	的	DEC					z004.s018.t003										
d004.s018.t004	a		X	n/a																
d004.s018.t005	vomiting	vomiting	N	呕吐➕的	NN➕DEC	bn:00027565n	1	1	The reflex act of ejecting the contents of the stomach through the mouth	z004.s018.t002➕z004.s018.t003										
d004.s018.t006	dog	dog	N	狗	NN	bn:00015267n	1	1	A member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds	z004.s018.t004										
d004.s018.t007	should		X	应该	VV					z004.s018.t005										
d004.s018.t008	be	be	V	n/a																
d004.s018.t009	started	start	V	开始	VV	bn:00083347v	1	1	Begin an event that is implied and limited by the nature or inherent function of the direct object	z004.s018.t008										
d004.s018.t010	with		X	从	P					z004.s018.t006										
d004.s018.t011	the		X	应该	VV					z004.s018.t005										
