Token ID FAR,Farsi Token,Farsi Lemma,POS FAR,ENG Tokens,ENG Token ID,BN Synset,Add Annotation,Correct?,Synonyms?,BN Gloss,Annotator notes,Farsi Synsets,Farsi Glosses,Eng WN Synsets,Eng WN Glosses,Eng BN Synsets,Eng BN Glosses
f003.s023.t018,ایتالیا,ایتالیا,NOUN,Italy,d003.s023.t018,bn:00047705n,,1,,A republic in southern Europe on the Italian Peninsula; was the core of the Roman Republic and the Roman Empire between the 4th century BC and the 5th century AD,,,,,,,
f003.s023.t019,،,،,PUNCT,",",d003.s023.t017,,,,,,,,,,,,
f003.s023.t020,هلند,هلند,NOUN,Netherlands,d003.s023.t021,bn:00044423n,,1,,A constitutional monarchy in western Europe on the North Sea; half the country lies below sea level,,,,,,,
f003.s023.t021,و,و,CCONJ,and,d003.s023.t022,,,,,,,,,,,,
f003.s023.t022,بریتانیا,بریتانیا,NOUN,United Kingdom,"d003.s023.t024, d003.s023.t025",bn:00013173n,,2,0,A monarchy in northwestern Europe; headquarters for the European Union and for the North Atlantic Treaty Organization,I changed the alignment. I found the correct BabelNet ID from column L,bn:00013173n;bn:00013176n;bn:00037565n;bn:00098883a;bn:00013170n,A monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom ;The people of Great Britain ;An island comprising England and Scotland and Wales ;Of or relating to or characteristic of Great Britain or its people or culture ;A native or inhabitant of Great Britain,wn:08849753n,a monarchy in northwestern Europe; headquarters for the European Union and for the North Atlantic Treaty Organization,,
f003.s023.t023,.,.,PUNCT,.,d003.s023.t026,,,,,,,,,,,,
f004.s001.t001,این,این,DET,This,d004.s001.t001,,,,,,,,,,,,
f004.s001.t002,سند,سند,NOUN,document,d004.s001.t002,bn:00028015n,,1,,Writing that provides information (especially information of an official nature),,,,,,,
f004.s001.t003,خلاصه‌ای,خلاصه,NOUN,summary a,"d004.s001.t005, d004.s001.t004",bn:00075142n,,1,,A brief statement that presents the main points in a concise form,,,,,,,
f004.s001.t004,از,از,ADP,of,d004.s001.t006,,,,,,,,,,,,
f004.s001.t005,گزارش,گزارش,"NOUN,EZ",Report,d004.s001.t011,bn:00067181n,,1,,A written document describing the findings of some individual or group,,,,,,,
f004.s001.t006,ارزیابی,ارزیابی,"NOUN,EZ",Assessment,d004.s001.t010,bn:00005120n,,1,,The classification of someone or something with respect to its worth,,,,,,,
f004.s001.t007,عمومی,عمومی,"ADJ,EZ",Public,d004.s001.t009,bn:00109211a,,1,,Not private; open to or concerning the people as a whole,,,,,,,
f004.s001.t008,اروپا,اروپا,NOUN,European,d004.s001.t008,bn:00031896n,,2,,Of or relating to or characteristic of Europe or the people of Europe,pos mismatch,bn:03242180n;bn:00422777n;bn:00031894n;bn:00031896n,"In Greek mythology, Europa was the mother of King Minos of Crete, a woman with Phoenician origin of high lineage, and after whom the continent Europe was named. ;Europa is a 1991 Danish art drama film directed by Lars von Trier. ;The 4th largest of Jupiter's satellites; covered with a smooth shell of frozen water ;The 2nd smallest continent (actually a vast peninsula of Eurasia); the British use `Europe' to refer to all of the continent except the British Isles",wn:02968325a,of or relating to or characteristic of Europe or the people of Europe,,
f004.s001.t009,است,است,VERB,is,d004.s001.t003,wn:02610777,1,,,,,,,,,,
f004.s001.t010,.,.,PUNCT,.,d004.s001.t012,,,,,,,,,,,,
f004.s002.t001,این,این,PRON,It,d004.s002.t001,,,,,,,,,,,,
f004.s002.t002,توضیح,توضیح,NOUN,explains,d004.s002.t002,bn:00087869v,,1,,Make plain and comprehensible,,,,,,,
f004.s002.t003,می‌دهد,داد#ده,VERB,explains,d004.s002.t002,bn:00087869v,,1,,Make plain and comprehensible,,,,,,,
f004.s002.t004,که,که,SCONJ,the,d004.s002.t004,,,,,,,,,,,,
f004.s002.t005,چگونه,چگونه,ADV,how,d004.s002.t003,,,,,,,,,,,,
f004.s002.t006,کمیته,کمیته,"NOUN,EZ",Committee,d004.s002.t005,bn:00021015n,,1,,A special group delegated to consider some matter - Milton Berle,,,,,,,
f004.s002.t007,محصولات,محصولات,"NOUN,EZ",Products,d004.s002.t008,bn:00064584n,,1,,An artifact that has been created by someone or some process,lemma is incorrect its the plural version of the persian word,,,,,,
f004.s002.t008,دارویی,دارویی,ADJ,Medicinal,d004.s002.t007,bn:00106556a,,1,,Having the properties of medicine,,,,,,,
f004.s002.t009,برای,برای,"ADP,EZ",for,d004.s002.t009,,,,,,,,,,,,
f004.s002.t010,استفاده,استفاده,"NOUN,EZ",Use,d004.s002.t011,bn:00030627n,,1,,The act of using,,,,,,,
f004.s002.t011,دامپزشکی,دامپزشکی,NOUN,Veterinary,d004.s002.t010,bn:00079883n,,1,,A doctor who practices veterinary medicine,,,,,,,
f004.s002.t012,(,(,PUNCT,(,d004.s002.t012,,,,,,,,,,,,
f004.s002.t013,CVMP,CVMP,NOUN,CVMP,d004.s002.t013,,1,,,,this word is the exact same word in english and does not have a sense,,,,,,
f004.s002.t014,),),PUNCT,),d004.s002.t014,,,,,,,,,,,,
f004.s002.t015,مطالعات,مطالعات,"NOUN,EZ",studies,d004.s002.t017,bn:00074790n,,1,,A detailed critical inspection,lemma is incorrect its the plural version of the persian word,,,,,,
f004.s002.t016,انجام‌شده,انجام‌شده,ADJ,performed,d004.s002.t018,bn:00087107v,,1,,Carry out or perform an action,,,,,,,
f004.s002.t017,را,را,ADP,,,,,,,,,,,,,,
f004.s002.t018,ارزیابی,ارزیابی,NOUN,assessed,d004.s002.t015,bn:00082720v,,1,,"Evaluate or estimate the nature, quality, ability, extent, or significance of",,,,,,,
f004.s002.t019,کرد,کرد#کن,VERB,assessed,d004.s002.t015,bn:00082720v,,1,,"Evaluate or estimate the nature, quality, ability, extent, or significance of",,,,,,,
f004.s002.t020,تا,تا,SCONJ,to,d004.s002.t020,,,,,,,,,,,,
f004.s002.t021,به,به,ADP,,,,,,,,,,,,,,
f004.s002.t022,توصیه‌های,توصیه,"NOUN,EZ",recommendations the,"d004.s002.t023, d004.s002.t016",bn:00066562n,,1,,Something (as a course of action) that is recommended as advisable,,,,,,,
f004.s002.t023,آنها,آنها,PRON,their,d004.s002.t022,,,,,,,,,,,,
f004.s002.t024,در,در,ADP,to,d004.s002.t026,,,,,,,,,,,,
f004.s002.t025,مورد,مورد,"NOUN,EZ",on,d004.s002.t024,bn:00109650a,1,,,,,bn:03061364n;bn:15899126n;bn:00038799n;bn:13899825n;bn:16128962n;bn:15059017n;bn:00016404n;bn:13889293n;bn:00016402n;bn:00016401n;bn:00016411n;bn:09103203n;bn:15428009n;bn:00032099n,"Murd is a village in Abezhdan Rural District, Abezhdan District, Andika County, Khuzestan Province, Iran.	;A case of some merchandise is a collection of items packaged together.	;Type genus of the Myrtaceae	;Mowrd is a village in Tayebi-ye Sarhadi-ye Gharbi Rural District, Charusa District, Kohgiluyeh County, Kohgiluyeh and Boyer-Ahmad Province, Iran.	;Murd is a village in Deh Tall Rural District, in the Central District of Bastak County, Hormozgan Province, Iran.	;Murd is a village in Hati Rural District, Hati District, Lali County, Khuzestan Province, Iran.	;The actual state of things	;Myrtaceae is the myrtle family, a family of dicotyledonous plants placed within the order Myrtales.	;A special set of circumstances	;An occurrence of something	;Nouns or pronouns or adjectives (often marked by inflection) related in some way to other words in a sentence	;n/a	;Murd is a village in Dehdez Rural District, Dehdez District, Izeh County, Khuzestan Province, Iran.	;An item of information that is typical of a class or group",,,,
f004.s002.t026,نحوه,نحوه,"NOUN,EZ",how,d004.s002.t025,bn:00033729n,1,,,,,,,,,,
f004.s002.t027,استفاده,استفاده,NOUN,use,d004.s002.t027,bn:00030627n,,2,,Put into service; make work or employ for a particular purpose or for its inherent or natural purpose,the persian word is the noun form of the verb,bn:00005092n;bn:00079404n;bn:00030627n;bn:00030917n;bn:00079366n,The act of bringing something to bear; using it for a particular purpose ;The state of having been made use of ;The act of using ;(law) the exercise of the legal right to enjoy the benefits of owning property ;The customary manner in which a language (or a form of a language) is spoken or written,wn:01158872v; wn:01165043v; wn:01158572v; wn:02600490v; wn:02561332v; wn:02370131v,"put into service; make work or employ for a particular purpose or for its inherent or natural purpose; take or consume (regularly or habitually); use up, consume fully; seek or achieve an end by using to one's advantage; avail oneself to; habitually do something (use only in the past tense)",,
f004.s002.t028,از,از,ADP,the,d004.s002.t028,,,,,,,,,,,,
f004.s002.t029,دارو,دارو,NOUN,medicine,d004.s002.t029,bn:00054128n,,1,,(medicine) something that treats or prevents or alleviates the symptoms of disease,,,,,,,
f004.s002.t030,برسد,رسید#رس,VERB,reach,d004.s002.t021,bn:00088789v,,1,,"Reach a goal, e.g., ""make the first team""",,,,,,,
f004.s002.t031,.,.,PUNCT,". ,","d004.s002.t030, d004.s002.t019",,,,,,,,,,,,
f004.s003.t001,سرنیا,سرنیا,NOUN,Cerenia,d004.s003.t003,bn:00923812n,,1,,"Maropitant, used as maropitant citrate, is a neurokinin receptor antagonist, which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.",,,,,,,
f004.s003.t002,چیست,چیست,VERB,is,d004.s003.t002,bn:13063770n,1,,,,,,,,,,
f004.s003.t003,؟,؟,PUNCT,?,d004.s003.t004,,,,,,,,,,,,
f004.s004.t001,سرنیا,سرنیا,NOUN,Cerenia,d004.s004.t001,bn:00923812n,,1,,"Maropitant, used as maropitant citrate, is a neurokinin receptor antagonist, which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.",,,,,,,
f004.s004.t002,حاوی,حاوی,"ADJ,EZ",contains,d004.s004.t002,bn:00085499v,,1,,Include or contain; have as a component,,,,,,,
f004.s004.t003,ماده,ماده,"NOUN,EZ",substance,d004.s004.t005,bn:00074985n,,1,,The real physical matter of which a person or thing consists,,,,,,,
f004.s004.t004,فعال,فعال,"ADJ,EZ",active,d004.s004.t004,bn:00096387a,,1,,Exerting influence or producing a change or effect,,,,,,,
f004.s004.t005,ماروپیتانت,ماروپیتانت,NOUN,maropitant,d004.s004.t006,bn:00923812n,,1,,"Maropitant, used as maropitant citrate, is a neurokinin receptor antagonist, which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.",,,,,,,
f004.s004.t006,است,است,VERB,contains,d004.s004.t002,bn:00085499v,,1,,Include or contain; have as a component,,,,,,,
f004.s004.t007,و,و,CCONJ,and,d004.s004.t007,,,,,,,,,,,,
f004.s004.t008,به,به,ADP,,,,,,,,,,,,,,
f004.s004.t009,صورت,صورت,"NOUN,EZ",as,d004.s004.t010,bn:00033729n,1,,,,,bn:00058304n;bn:00025766n;bn:14565992n;bn:03293249n;bn:01612191n;bn:00046300n;bn:00068132n;bn:00085595v;bn:03097690n;bn:00023153n;bn:00032600n;bn:00032633n;bn:01845290n;bn:03203445n;bn:00000746n,"The dividend of a fraction	;An award for winning a championship or commemorating some other event	;Surat is a village in Sajjadrud Rural District, Bandpey-ye Sharqi District, Babol County, Mazandaran Province, Iran.	;Face is a British crime drama directed by Antonia Bird and written by Ronan Bennett.	;Face is a 2009 Taiwanese-French film written and directed by Tsai Ming-liang.	;The property possessed by a line or surface that departs from the vertical	;A list of names	;Oppose, as in hostility or a competition	;Face is a 2004 Korean horror film directed by Yoo Sang-gon.	;The human face (`kisser' and `smiler' and `mug' are informal terms for `face' and `phiz' is British)	;The front of the human head from the forehead to the chin and ear to ear	;Care for the face that usually involves cleansing and massage and the application of cosmetic creams	;Face is a 2000 Japanese film directed by Junji Sakamoto.	;A facial is a sexual activity in which a man ejaculates semen onto the face of one or more sexual partners.	;An itemized statement of money owed for goods shipped or services rendered",,,,
f004.s004.t010,قرص,قرص,NOUN,tablet,d004.s004.t011,bn:00052222n,,1,,A dose of medicine in the form of a small pellet,,,,,,,
f004.s004.t011,یا,یا,CCONJ,or,d004.s004.t012,,,,,,,,,,,,
f004.s004.t012,محلول,محلول,"NOUN,EZ",solution,d004.s004.t014,bn:00072760n,,1,,A homogeneous mixture of two or more substances; frequently (but not necessarily) a liquid solution,,,,,,,
f004.s004.t013,تزریقی,تزریقی,"ADJ,EZ",injection,d004.s004.t016,bn:00046787n,,1,,The act of putting a liquid into the body by means of a syringe,,,,,,,
f004.s004.t014,موجود,موجود,ADJ,available,d004.s004.t009,bn:00097846a,,1,,Obtainable or accessible and ready for use or service,,,,,,,
f004.s004.t015,است,است,VERB,is,d004.s004.t008,bn:27166550v,1,,,,,,,,,,
f004.s004.t016,.,.,PUNCT,.,d004.s004.t017,,,,,,,,,,,,
f004.s005.t001,این,این,DET,The,d004.s005.t001,,,,,,,,,,,,
f004.s005.t002,قرص‌ها,قرص,NOUN,tablets,d004.s005.t002,bn:00052222n,,1,,A dose of medicine in the form of a small pellet,,,,,,,
f004.s005.t003,به,به,ADP,,,,,,,,,,,,,,
f004.s005.t004,رنگ,رنگ,"NOUN,EZ",,,wn:04963771n,1,,,,,bn:15585364n;bn:00020726n;bn:00029280n;bn:00029282n;bn:00070821n;bn:00091389v;bn:00046494n;bn:00020770n;bn:00020771n;bn:09171702n;bn:03342692n;bn:00018869n;bn:03364262n;bn:00430828n;bn:03370362n;bn:00062359n;bn:00060187n;bn:00065539n;bn:00062360n,"n/a	;A visual attribute of things that results from the light they emit or transmit or reflect	;A usually soluble substance for staining or coloring e.g. fabrics or hair	;The use of dye to change the color of something permanently	;A quality of a given color that differs slightly from another color	;Make a painting	;A blue-violet color	;A measuring instrument used in colorimetric analysis to determine the quantity of a substance from the color it yields with specific reagents	;Quantitative chemical analysis by color using a colorimeter	;n/a	;A colourant or colorant is something added to something else to cause a change in colour.	;The quality of a color as determined by its dominant wavelength	;Horses exhibit a diverse array of coat colors and distinctive markings.	;In comics, a colorist is responsible for adding color to black-and-white line art. For most of the 20th century this was done using brushes and dyes which were then used as guides to produce the printing plates.	;n/a	;The deposition of pigment in animals or plants or human beings	;A substance used as a coating to protect or decorate a surface (especially a mixture of pigment suspended in a liquid); dries to form a hard coating	;(music) the distinctive property of a complex sound (a voice or noise or musical sound)	;Coloration of living tissues by pigment",,,,
f004.s005.t005,نارنجی,نارنجی,"ADJ,EZ",pale-orange,d004.s005.t004,bn:00059250n,1,,,,,bn:00107945a;bn:15347402n;bn:09103002n,Of the color between red and yellow; similar to the color of a ripe orange	;Orange is the colour between yellow and red on the spectrum of visible light.	;n/a,,,,
