Token ID	Token	Lemma	POS	BN Synset	Gloss
d004.s015.t016	করা	করা	N		
d004.s015.t017	হয়	হয়	X		
d004.s015.t018	।	।	X		
d004.s016.t001	অধ্যয়নের	অধ্যয়ন	N		
d004.s016.t002	সময়	সময়	N		
d004.s016.t003	সেরেনিয়া	সেরেনিয়া	N	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s016.t004	কোন	কোন	A		
d004.s016.t005	উপকার	উপকার	N	bn:00009905n	Something that aids or promotes well-being
d004.s016.t006	দেখিয়েছে	দেখিয়ে	V		
d004.s016.t007	?	?	X		
d004.s017.t001	গবেষণায়	গবেষণা	N		
d004.s017.t002	দেখা	দেখা	V	bn:00083245v	Provide evidence for
d004.s017.t003	গেছে	গেছে	N	bn:00021961n	A phenomenon that follows and is caused by some previous phenomenon
d004.s017.t004	যে	যে	X		
d004.s017.t005	সেরেনিয়া	সেরেনিয়া	N	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s017.t006	প্লাসিবোর	প্লাসিবোর	N		
d004.s017.t007	চেয়ে	চেয়ে	N		
d004.s017.t008	বেশি	বেশি	R	bn:00116284r	Used to form the comparative of some adjectives and adverbs
d004.s017.t009	কার্যকর	কার্যকর	A	bn:00102038a	Producing or capable of producing an intended result or having a striking effect
d004.s017.t010	:	:	X		
d004.s017.t011	যেসব	যেসব	X		
d004.s017.t012	কুকুর	কুকুর	N	bn:00015267n	A member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds
d004.s017.t013	ওষুধ	ওষুধ	N	bn:00054128n	(medicine) something that treats or prevents or alleviates the symptoms of disea
d004.s017.t014	পেয়েছে	পেয়েছে	V		
d004.s017.t015	তাদের	তাদের	N	bn:26240816n	A third-person pronoun is a pronoun that refers to an entity other than the speaker or listen
d004.s017.t016	তুলনায়	তুলনায়	V	bn:00085450v	Examine and note the similarities or differences of
d004.s017.t017	কম	কম	A	bn:00105886a	(comparative of `little' usually used with mass nouns) a quantifier meaning not as great in amount or degree
d004.s017.t018	বমি	বমি	N	bn:00027565n	The reflex act of ejecting the contents of the stomach through the mouth
d004.s017.t019	দেখা	দেখা	V	bn:00082812v	Be careful or certain to do something; make certain of something
d004.s017.t020	গেছে	গেছে	V		
d004.s017.t021	।	।	X		
d004.s018.t001	একটি	একটি	A		
d004.s018.t002	বমি	বমি	N		
d004.s018.t003	কুকুরের	কুকুর	N		
d004.s018.t004	চিকিৎসা	চিকিৎসা	N	bn:00047235n	Care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury)
d004.s018.t005	ইনজেকশন	ইনজেকশন	N		
d004.s018.t006	দিয়ে	দিয়ে	V		
d004.s018.t007	শুরু	শুরু	V	bn:00083347v	Begin an event that is implied and limited by the nature or inherent function of the direct object
d004.s018.t008	করা	করা	N		
d004.s018.t009	উচিত	উচিত	A		
d004.s018.t010	,	,	X		
d004.s018.t011	যেহেতু	যেহেতু	X		
d004.s018.t012	প্রাণী	প্রাণী	N	bn:00004222n	A living organism characterized by voluntary movement
d004.s018.t013	বমি	বমি	N		
d004.s018.t014	করে	করে	V		
d004.s018.t015	একটি	একটি	A		
d004.s018.t016	ট্যাবলেট	ট্যাবলেট	N	bn:00052222n	A dose of medicine in the form of a small pellet
d004.s018.t017	নিচে	নিচে	N		
d004.s018.t018	রাখতে	রাখতে	V		
d004.s018.t019	পারে	পারে	A	bn:00096151a	(usually followed by `to') having the necessary means or skill or know-how or authority to do something
d004.s018.t020	না	না	R	bn:00116360r	Negation of a word or group of words
d004.s018.t021	(	(	X		
d004.s018.t022	যেমন	যেমন	X		
d004.s018.t023	তারা	তারা	X		
d004.s018.t024	আবার	আবার	R	bn:00114171r	Anew
d004.s018.t025	অক্ষত	অক্ষত	A	bn:00102278a	Constituting the undiminished entirety; lacking nothing essential especially not damaged
d004.s018.t026	ট্যাবলেট	ট্যাবলেট	N	bn:00027565n	The reflex act of ejecting the contents of the stomach through the mouth
d004.s018.t027	ছুড়ে	ছুড়ে	N		
d004.s018.t028	ফেলতে	ফেলতে	V		
d004.s018.t029	পারে	পারে	V		
d004.s018.t030	)	)	X		
d004.s018.t031	।	।	X		
d004.s019.t001	পরবর্তী	পরবর্তী	N	bn:00035627n	An activity that continues something that has already begun or that repeats something that has already been done
d004.s019.t002	চিকিৎসার	চিকিৎসা	N	bn:00047235n	Care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury)
d004.s019.t003	জন্য	জন্য	X		
d004.s019.t004	,	,	X		
d004.s019.t005	পশুর	পশু	N	bn:00004222n	A living organism characterized by voluntary movement
d004.s019.t006	মালিক	মালিক	N	bn:00059954n	A person who owns something
d004.s019.t007	সেই	সেই	X		
d004.s019.t008	ফলকগুলো	ফলক	N		
d004.s019.t009	কুকুরের	কুকুর	N		
d004.s019.t010	হাতে	হাতে	N		
d004.s019.t011	তুলে	তুলে	V	bn:00088825v	Place into the hands or custody of
d004.s019.t012	দিতে	দিতে	V	bn:00082365v	Give or apply (medications)
d004.s019.t013	পারেন	পারেন	V		
d004.s019.t014	।	।	X		
d004.s020.t001	এ	এ	X		
d004.s020.t002	ছাড়া	ছাড়া	R	bn:00114246r	In addition
d004.s020.t003	,	,	X		
d004.s020.t004	বমি	বমি	N	bn:00027565n	The reflex act of ejecting the contents of the stomach through the mouth
d004.s020.t005	করার	করার	N		
d004.s020.t006	চিকিৎসা	চিকিৎসা	N	bn:00047235n	Care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury)
d004.s020.t007	শুধু	শুধু	R	bn:00114234r	Without any others being included or involved
d004.s020.t008	অন্যান্য	অন্যান্য	X		
d004.s020.t009	সহায়ক	সহায়ক	A	bn:00111492a	Furnishing support or assistance
d004.s020.t010	ব্যবস্থা	ব্যবস্থা	N	bn:00054018n	Any maneuver made as part of progress toward a goal
d004.s020.t011	বা	বা	X		
d004.s020.t012	অন্যান্য	অন্যান্য	A	bn:00108011a	Not the same one or ones already mentioned or implied- the White Queen
d004.s020.t013	পশুচিকিৎসার	পশুচিকিৎসা	N	bn:00079883n	A doctor who practices veterinary medicine
d004.s020.t014	সঙ্গে	সঙ্গে	X		
d004.s020.t015	হওয়া	হওয়া	X		
d004.s020.t016	উচিত	উচিত	A		
d004.s020.t017	,	,	X		
d004.s020.t018	যেখানে	যেখানে	R		
d004.s020.t019	বমির	বমি	N		
d004.s020.t020	মূল	মূল	V	bn:00095360v	Be or form the base for
d004.s020.t021	কারণগুলো	কারণ	N		
d004.s020.t022	সম্বন্ধে	সম্বন্ধে	V	bn:00085006v	Refer to
d004.s020.t023	উল্লেখ	উল্লেখ	V	bn:00082336v	Address or apply oneself to something, direct one's efforts towards something, such as a question
d004.s020.t024	করা	করা	V	bn:00087107v	Carry out or perform an action
d004.s020.t025	হবে	হবে	V	bn:00087108v	Get (something) done
d004.s020.t026	।	।	X		
d004.s021.t001	সেরেনিয়ার	সেরেনিয়ার	X		
d004.s021.t002	সাথে	সাথে	N		
d004.s021.t003	কোন	কোন	A		
d004.s021.t004	ঝুঁকি	ঝুঁকি	N	bn:00030747n	A source of danger; a possibility of incurring loss or misfortune
d004.s021.t005	জড়িত	জড়িত	V	bn:00082868v	Make a logical or causal connection
d004.s021.t006	?	?	X		
d004.s022.t001	দৈনিক	দৈনিক	R	bn:00114917r	Every day; without missing a day
d004.s022.t002	ডোজে	ডোজ	N	bn:00028320n	A measured portion of medicine taken at any one time
d004.s022.t003	অতিরিক্ত	অতিরিক্ত	A	bn:00101795a	Relatively long in duration; tediously protracted
d004.s022.t004	সময়ের	সময়ের	R	bn:00114917r	Every day; without missing a day
d004.s022.t005	জন্য	জন্য	X		
d004.s022.t006	সুপারিশকৃত	সুপারিশকৃত	N	bn:00066562n	Something (as a course of action) that is recommended as advisable
d004.s022.t007	ডোজের	ডোজের	N	bn:00028320n	A measured portion of medicine taken at any one time
d004.s022.t008	চেয়ে	চেয়ে	N		
d004.s022.t009	5	5	X		
d004.s022.t010	গুণ	গুণ	N	bn:00019848n	An instance or single occasion for some event
d004.s022.t011	বেশি	বেশি	N		
d004.s022.t012	মাত্রায়	মাত্রা	X		
d004.s022.t013	(	(	X		
d004.s022.t014	চিকিৎসার	চিকিৎসা	N		
d004.s022.t015	সর্বোচ্চ	সর্বোচ্চ	A	bn:00106517a	The greatest or most complete or best possible
d004.s022.t016	সময়ের	সময়ের	N	bn:00061605n	An amount of time
d004.s022.t017	চেয়ে	চেয়ে	N		
d004.s022.t018	3	3	X		
d004.s022.t019	গুণ	গুণ	N		
d004.s022.t020	বেশি	বেশি	A		
d004.s022.t021	সময়	সময়	N	bn:00077267n	A period of time considered as a resource under your control and sufficient to accomplish something
d004.s022.t022	)	)	X		
d004.s022.t023	সেরেনিয়াকে	সেরেনিয়া	N	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s022.t024	সাধারণত	সাধারণত	R	bn:00114634r	Usually; as a rule
d004.s022.t025	ভালভাবে	ভালভাবে	R	bn:00115530r	(often used as a combining form) in a good or proper or satisfactory manner or to a high standard (`good' is a nonstandard dialectal variant for `well')
d004.s022.t026	সহ্য	সহ্য	V	bn:00095008v	Have a tolerance for a poison or strong drug or pathogen or environmental condition
d004.s022.t027	করা	করা	V	bn:00087107v	Carry out or perform an action
d004.s022.t028	হতো	হতো	V		
d004.s022.t029	।	।	X		
d004.s023.t001	যে-ব্যক্তি	ব্যক্তি	X		
d004.s023.t002	ওষুধ	ওষুধ	X		
d004.s023.t003	দেন	দেন	V	bn:00088826v	Give (as medicine)
d004.s023.t004	অথবা	অথবা	N	bn:00003132n	One of a number of things from which only one can be chosen 
d004.s023.t005	পশুর	পশু	N	bn:00004222n	A living organism characterized by voluntary movement
d004.s023.t006	সংস্পর্শে	সংস্পর্শ	N		
d004.s023.t007	আসেন	আসেন	V		
d004.s023.t008	,	,	X		
d004.s023.t009	তার	তার	X		
d004.s023.t010	জন্য	জন্য	X		
d004.s023.t011	কোন	কোন	A		
d004.s023.t012	সাবধানতা	সাবধান	N	bn:00042049n	A precautionary measure warding off impending danger or damage or injury etc.
d004.s023.t013	অবলম্বন	অবলম্বন	X		
d004.s023.t014	করা	করা	X		
d004.s023.t015	হয়	হয়	N	bn:00042049n	A precautionary measure warding off impending danger or damage or injury etc.
d004.s023.t016	?	?	X		
d004.s024.t001	সেরিনিয়া	সেরিনিয়া	N	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s024.t002	মানুষের	মানুষ	N	bn:00044382n	The common people generally
d004.s024.t003	জন্য	জন্য	X		
d004.s024.t004	কোন	কোন	A		
d004.s024.t005	বিশেষ	বিশেষ	A	bn:00102398a	Surpassing what is common or usual or expected
