Token ID	Token	Lemma	POS	Bengali Token	Bengali Lemma	POS BEN	BN Synset	Correct? 	Synonyms?	BN Gloss	Token ID BEN	Annotator notes	English Lemma - WN Glosses	English Lemma - WN Glosses	English Lemma - BN Synsets	English Lemma - BN Glosses
d003.s017.t013	recruitment	recruitment	N	নিয়োগ+করা	নিয়োগ+করা	NC+NV	bn:00030933n	1	1	The act of getting recruits; enlisting people for the army (or for a job or a cause etc.)	d003.s017.t005+d003.s017.t018	First + second word together matches				
d003.s017.t014	and		X	ও	ও	CCD	n/a			n/a	d003.s017.t006					
d003.s017.t015	training	training	N	প্রশিক্ষণের	প্রশিক্ষণ	NC	bn:00041853n	1	1	Activity leading to skilled behavior	d003.s017.t007					
d003.s017.t016	and		X	এবং	এবং	CCD	n/a			n/a	d003.s017.t014					
d003.s017.t017	to		X	করা	করা	NV	n/a			n/a	d003.s017.t018					
d003.s017.t018	analyse	analyse	V	বিশ্লেষণ	বিশ্লেষণ	NC	bn:00082596v	1	1	Consider in detail and subject to an analysis in order to discover essential features or meaning	d003.s017.t017	POS mismatch				
d003.s017.t019	their		X	তাদের	তাদের	PPR	n/a			n/a	d003.s017.t015					
d003.s017.t020	causes	cause	N	কারণ	কারণ	NC	bn:00016850n	1	1	Events that provide the generative force that is the origin of something	d003.s017.t016					
d003.s017.t021	.		X	প্রতিবন্ধকতার+।	প্রতিবন্ধকতার+।	NC+PU	n/a			n/a	d003.s017.t010+d003.s017.t019					
d003.s018.t001	The		X	অংশীদারদের	অংশীদার	NC	n/a			n/a	d003.s018.t002					
d003.s018.t002	perspectives	perspective	N	দৃষ্টিভঙ্গিও	দৃষ্টিভঙ্গি	NC	bn:00061746n	1	1	A way of regarding situations or topics etc.	d003.s018.t003					
d003.s018.t003	of		X	অংশীদারদের	অংশীদার	NC	n/a			n/a	d003.s018.t002					
d003.s018.t004	the		X	অংশীদারদের	অংশীদার	NC	n/a			n/a	d003.s018.t002					
d003.s018.t005	social	social	J	সামাজিক	সামাজিক	JJ	bn:00110842a	1	1	Relating to human society and its members	d003.s018.t001					
d003.s018.t006	partners	partner	N	অংশীদারদের	অংশীদার	NC	n/a			n/a	d003.s018.t002					
d003.s018.t007	is	be	V	হচ্ছে	হচ্ছে	VM	n/a			n/a	d003.s018.t006					
d003.s018.t008	also	also	R	দৃষ্টিভঙ্গিও	দৃষ্টিভঙ্গি	NC	bn:00114246r	0	0	In addition	d003.s018.t003	The English word doesn't have any Bengali synonyms		in addition		
d003.s018.t009	being	be	V	হচ্ছে	হচ্ছে	VM	n/a			n/a	d003.s018.t006					
d003.s018.t010	examined	examine	V	পরীক্ষা+করা	পরীক্ষা+করা	NC+NV	bn:00082596v	1	1	Consider in detail and subject to an analysis in order to discover essential features or meaning	d003.s018.t004+d003.s018.t005	First word matches				
d003.s018.t011	,		X	,	,		n/a			n/a	d003.s018.t007					
d003.s018.t012	with		X	করে	করে	VM	n/a			n/a	d003.s018.t009					
d003.s018.t013	particular	particular	J	বিশেষ	বিশেষ	JJ	bn:00102398a	1	1	Surpassing what is common or usual or expected	d003.s018.t008					
d003.s018.t014	attention	attention	N	মনোযোগ	মনোযোগ	NC	bn:00007020n	1	1	The process whereby a person concentrates on some features of the environment to the (relative) exclusion of others	d003.s018.t016					
d003.s018.t015	paid	pay	V	দেওয়া	দেওয়া	NV	bn:00086761v	1	1	Dedicate	d003.s018.t017					
d003.s018.t016	to		X	প্রতি	প্রতি	JQ	n/a			n/a	d003.s018.t015					
d003.s018.t017	proposals	proposal	N	প্রস্তাবের	প্রস্তাব	NC	bn:00064776n	1	1	Something proposed (such as a plan or assumption)	d003.s018.t014					
d003.s018.t018	for		X	বাধা	বাধা	NC	n/a			n/a	d003.s018.t011					
d003.s018.t019	removing	remove	V	দূর+করার	দূর+করার	NC+NV	bn:00088783v	1	1	Dispose of	d003.s018.t012+d003.s018.t013	First + second word together matches				
d003.s018.t020	age	age	N	বয়সের	বয়স	NC	bn:00001936n	1	1	How long something has existed	d003.s018.t010					
d003.s018.t021	barriers	barrier	N	বয়সের+বাধা	বয়স+বাধা	NC+NC	bn:00008714n	1	1	Any condition that makes it difficult to make progress or to achieve an objective	d003.s018.t010+d003.s018.t011	Second word matches				
d003.s018.t022	.		X	মনোযোগ+।	মনোযোগ+।	NC+PU	n/a			n/a	d003.s018.t016+d003.s018.t019					
d003.s019.t001	Thirdly	thirdly	R	তৃতীয়ত	তৃতীয়ত	PU	bn:00117283r	1	1	In the third place	d003.s019.t001					
d003.s019.t002	,		X	,	,		n/a			n/a	d003.s019.t002					
d003.s019.t003	the		X	প্রকল্পটি	প্রকল্প	NC	n/a			n/a	d003.s019.t003					
d003.s019.t004	project	project	N	প্রকল্পটি	প্রকল্প	NC	bn:00064665n	1	1	A planned undertaking	d003.s019.t003					
d003.s019.t005	documents	document	N	বয়সভিত্তিক	বয়স	JJ	n/a			n/a	d003.s019.t004					
d003.s019.t006	and		X	এবং	এবং	CCD	n/a			n/a	d003.s019.t021					
d003.s019.t007	assesses	assess	V	মূল্যায়ন+করে	মূল্যায়ন+করে	NC+VM	bn:00082720v	1	1	Evaluate or estimate the nature, quality, ability, extent, or significance of	d003.s019.t022+d003.s019.t023	First word matches				
d003.s019.t008	initiatives	initiative	N	বাধাগুলো+উদ্যোগগুলোকে	বাধা+উদ্যোগ	NC+NC	bn:00034797n	1	1	The first of a series of actions	d003.s019.t005+d003.s019.t019	Second word matches				
d003.s019.t009	,		X	,	,		n/a			n/a	d003.s019.t006					
d003.s019.t010	in		X	খাতেই	খাত	PU	n/a			n/a	d003.s019.t018					
d003.s019.t011	both		X	উভয়	উভয়	PU	n/a			n/a	d003.s019.t017					
d003.s019.t012	the		X	উভয়	উভয়	PU	n/a			n/a	d003.s019.t017					
d003.s019.t013	public	public	J	সরকারি	সরকারি	NC	bn:00109211a	1	1	Not private; open to or concerning the people as a whole	d003.s019.t014					
d003.s019.t014	and		X	ও	ও	CCD	n/a			n/a	d003.s019.t015					
d003.s019.t015	private	private	J	বেসরকারি	বেসরকারি	NP	bn:00104973a	1	1	Concerning one person exclusively	d003.s019.t016					
d003.s019.t016	sectors	sector	N	শ্রমিকদের+খাতেই	শ্রমিক+খাত	NC+VM	bn:00070206n	1	1	A social group that forms part of the society or the economy	d003.s019.t010+d003.s019.t018	Second word matches				
d003.s019.t017	which		X	করা	করা	NV	n/a			n/a	d003.s019.t013					
d003.s019.t018	combat	combat	N	লড়াই	লড়াই	PU	n/a			n/a	d003.s019.t012					
d003.s019.t019	age	age	N	বয়সভিত্তিক	বয়স	JJ	bn:00001936n	1	1	How long something has existed	d003.s019.t004					
d003.s019.t020	barriers	barrier	N	বাধাগুলো	বাধা	NC	bn:00008714n	1	1	Any condition that makes it difficult to make progress or to achieve an objective	d003.s019.t005 					
d003.s019.t021	,		X	করে+উভয়	করে+উভয়	VM+PU	n/a			n/a	d003.s019.t023+d003.s019.t017					
d003.s019.t022	especially	especially	R	বিশেষ	বিশেষ	JJ	bn:00115235r	1	1	To a distinctly greater extent or degree than is common	d003.s019.t007					
d003.s019.t023	for		X	বিরুদ্ধে	বিরুদ্ধে	NC	n/a			n/a	d003.s019.t011					
d003.s019.t024	older	old	J	বয়স্ক	বয়স্ক	NC	bn:00096644a	1	1	Advanced in years; (`aged' is pronounced as two syllables)	d003.s019.t009					
d003.s019.t025	workers	worker	N	শ্রমিকদের	শ্রমিক	NC	bn:00081593n	1	1	A person who works at a specific occupation	d003.s019.t010					
d003.s019.t026	.		X	নথিবদ্ধ+।	নথিবদ্ধ+।	JJ+PU	n/a			n/a	d003.s019.t020+d003.s019.t024					
d003.s020.t001	Seeking	seek	V	অনুসন্ধান+ধরে	অনুসন্ধান+ধরে	NC+VM	bn:00090460v	1	1	Try to locate or discover, or try to establish the existence of	d003.s020.t006+d003.s020.t013	Second word matches				
d003.s020.t002	alternatives	alternative	N	বিকল্পগুলি	বিকল্প	NC	bn:00003132n	1	1	One of a number of things from which only one can be chosen	d003.s020.t005					
d003.s020.t003	to		X	করে	করে	VM	n/a			n/a	d003.s020.t007					
d003.s020.t004	early	early	J	প্রাথমিক	প্রাথমিক	JJ	bn:00101935a	1	1	At or near the beginning of a period of time or course of events or before the usual or expected time	d003.s020.t001					
d003.s020.t005	retirement	retirement	N	পুনর্বাসনের	পুনর্বাসন	NC	bn:00067456n	1	1	The state of being retired from one's business or occupation	d003.s020.t004					
d003.s020.t006	and		X	এবং	এবং	CCD	n/a			n/a	d003.s020.t017					
d003.s020.t007	redundancy	redundancy	N	অবসর+পুনর্বাসনের	অবসর+পুনর্বাসনের	NC+NC	bn:00066743n	0	0	The attribute of being superfluous and unneeded	d003.s020.t002+d003.s020.t004	Wrong alignment		repetition of messages to reduce the probability of errors in transmission; the attribute of being superfluous and unneeded; (electronics) a system design that duplicates components to provide alternatives in case one component fails; repetition of an act needlessly		
d003.s020.t008	,		X	,	,		n/a			n/a	d003.s020.t008					
d003.s020.t009	the		X	প্রকল্পটি	প্রকল্প	NC	n/a			n/a	d003.s020.t009					
d003.s020.t010	project	project	N	প্রকল্পটি	প্রকল্প	NC	bn:00064665n	1	1	A planned undertaking	d003.s020.t009					
d003.s020.t011	is	be	V	বয়স্ক	বয়স্ক	NC	n/a			n/a	d003.s020.t017					
d003.s020.t012	primarily	primarily	R	মূলত	মূলত	AMN	bn:00114714r	1	1	For the most part	d003.s020.t010					
d003.s020.t013	concerned	concern	V	জড়িত	জড়িত	JJ	bn:00083240v	1	1	Be relevant to	d003.s020.t020					
d003.s020.t014	with		X	সাথে	সাথে	NC	n/a			n/a	d003.s020.t019					
d003.s020.t015	the		X	শ্রমিকদের	শ্রমিক	NC	n/a			n/a	d003.s020.t012					
d003.s020.t016	retention	retention	N	বয়স্ক+রাখা	বয়স্ক+রাখা	JJ+NV	bn:00044396n	1	1	The act of retaining something	d003.s020.t017+d003.s020.t014					
d003.s020.t017	,		X	,	,		n/a			n/a	d003.s020.t015					
d003.s020.t018	reintegration	reintegrate	V	পুনরায়+সংহতকরণ	পুনরায়+সংহতকরণ	NC+NC	bn:00092717v	1	1	Integrate again	d003.s020.t016+d003.s020.t017	POS mismatch, First + second word matches				
d003.s020.t019	and		X	এবং	এবং	CCD	n/a			n/a	d003.s020.t018					
d003.s020.t020	retraining	retrain	V	সংহতকরণ+প্রশিক্ষণের	সংহতকরণ+প্রশিক্ষণ	NC+NC	bn:00092953v	1	1	Teach new skills	d003.s020.t017+d003.s020.t019	Second word matches				
d003.s020.t021	of		X	প্রশিক্ষণের	প্রশিক্ষণ	NC	n/a			n/a	d003.s020.t019					
d003.s020.t022	older	old	J	বয়স্ক	বয়স্ক	NC	bn:00096644a	1	1	Advanced in years; (`aged' is pronounced as two syllables)	d003.s020.t011					
d003.s020.t023	workers	worker	N	শ্রমিকদের	শ্রমিক	NC	bn:00081593n	1	1	A person who works at a specific occupation	d003.s020.t012					
d003.s020.t024	.		X	পুনরায়+।	পুনরায়+।	NC+PU	n/a			n/a	d003.s020.t016+d003.s020.t022					
d003.s021.t001	The		X	শ্রমিকদের	শ্রমিক	NC	n/a			n/a	d003.s021.t001					
d003.s021.t002	gender	gender	N	লিঙ্গ	লিঙ্গ	NC	bn:00037634n	1	1	The properties that distinguish organisms on the basis of their reproductive roles	d003.s021.t002					
d003.s021.t003	and		X	এবং	এবং	CCD	n/a			n/a	d003.s021.t003					
d003.s021.t004	ethnic	ethnic	J	জাতিগত+পটভূমি	জাতিগত+পটভূমি	JJ+NC	bn:00100762a	1	1	Denoting or deriving from or distinctive of the ways of living built up by a group of people- J.F.Kennedy	d003.s021.t004+d003.s021.t005	First word matches				
d003.s021.t005	backgrounds	background	N	জাতিগত+পটভূমি	জাতিগত+পটভূমি	JJ+NC	bn:00007781n	1	1	A person's social heritage: previous experience or training	d003.s021.t004+d003.s021.t005	Second word matches				
d003.s021.t006	of		X	বয়সের	বয়স	NC	n/a			n/a	d003.s021.t009					
d003.s021.t007	workers	worker	N	শ্রমিকদের	শ্রমিক	NC	bn:00081593n	1	1	A person who works at a specific occupation	d003.s021.t001					
d003.s021.t008	and		X	এবং	এবং	CCD	n/a			n/a	d003.s021.t006					
d003.s021.t009	how		X	কিভাবে	কিভাবে	AMN	n/a			n/a	d003.s021.t007					
d003.s021.t010	these		X	এগুলো	এগুলো	PPR	n/a			n/a	d003.s021.t008					
d003.s021.t011	relate	relate	V	এগুলো+সম্পর্কিত	এগুলো+সম্পর্ক	PPR+JJ	bn:00082868v	1	1	Make a logical or causal connection	d003.s021.t008+d003.s021.t012	Second word matches				
d003.s021.t012	to		X	সাথে	সাথে	NC	n/a			n/a	d003.s021.t01					
d003.s021.t013	age	age	N	বয়সের	বয়স	NC	bn:00001936n	1	1	How long something has existed	d003.s021.t009					
d003.s021.t014	discrimination	discrimination	N	বৈষম্যের	বৈষম্য	NC	bn:00027538n	1	1	Unfair treatment of a person or group on the basis of prejudice	d003.s021.t010					
d003.s021.t015	are	be	V	হয়	হয়	PU	n/a			n/a	d003.s021.t016					
d003.s021.t016	examined	examine	V	পরীক্ষা+করা	পরীক্ষা+করা	NC+NV	bn:00082596v	1	1	Consider in detail and subject to an analysis in order to discover essential features or meaning	d003.s021.t014+d003.s021.t015	First word matches				
d003.s021.t017	.		X	তা+।	তা+।	PPR+PU	n/a			n/a	d003.s021.t013+d003.s021.t017					
d003.s022.t001	The		X	প্রকল্পটি	প্রকল্প	NC	n/a			n/a	d003.s022.t001					
d003.s022.t002	project	project	N	প্রকল্পটি	প্রকল্প	NC	bn:00064665n	1	1	A planned undertaking	d003.s022.t001					
d003.s022.t003	also	also	R	উদ্যোগগুলি	উদ্যোগ	NC	bn:00114246r	1	1	In addition	d003.s022.t009					
d003.s022.t004	considers	consider	V	বিবেচনা+করে	বিবেচনা+করে	NC+VM	bn:00085648v	1	1	Give careful consideration to	d003.s022.t016+d003.s022.t017	First word matches				
d003.s022.t005	initiatives	initiative	N	আকারের+উদ্যোগগুলি	আকার+উদ্যোগ	NC+NC	bn:00034797n	1	1	The first of a series of actions	d003.s022.t008+d003.s022.t009	Second word matches				
d003.s022.t006	to		X	করার	করার	NV	n/a			n/a	d003.s022.t014					
d003.s022.t007	combat	combat	V	বিরুদ্ধে	বিরুদ্ধ	NC	n/a			n/a	d003.s022.t012					
