Token ID	Token	Lemma	POS	Sense	Token ID ES	Token ES	Lemma ES	POS ES	Sense ES
d004.s008.t008	that		X		es004.s008.t008	que	que	SCONJ	
d004.s008.t009	it		X						
d004.s008.t010	stops	stop	V	bn:00082787v	es004.s008.t009	detiene	detener	VERB	bn:00082787v
d004.s008.t011	vomiting	vomit	V	bn:00083115v	es004.s008.t011	vómito	vómito	NOUN	bn:00083115v
d004.s008.t012	.		X		es004.s008.t012	.	.	PUNCT	
d004.s009.t001	It		X						
d004.s009.t002	is	be	V		es004.s009.t001	Se	él	PRON	
d004.s009.t003	used	use	V	bn:00082705v	es004.s009.t002	utiliza	utilizar	VERB	bn:00082705v
d004.s009.t004	in		X		es004.s009.t003	en	en	ADP	
d004.s009.t005	dogs	dog	N	bn:00015267n	es004.s009.t004	perros	perro	NOUN	bn:00015267n
d004.s009.t006	to		X		es004.s009.t005	para	para	ADP	
d004.s009.t007	prevent	prevent	V	bn:00088454v	es004.s009.t006	prevenir	prevenir	VERB	bn:00088454v
d004.s009.t008	vomiting	vomit	V	bn:00083115v	es004.s009.t008	vómitos	vómito	NOUN	bn:00083115v
d004.s009.t009	such	such	J		es004.s009.t009	,	,	PUNCT	
d004.s009.t010	as		X		es004.s009.t010	como	como	SCONJ	
d004.s009.t011	vomiting	vomit	V	bn:00083115v	es004.s009.t012	provocados	provocado	ADJ	bn:00083115v
d004.s009.t012	caused	cause	V	bn:00084069v	es004.s009.t012	provocados	provocado	ADJ	bn:00084069v
d004.s009.t013	by		X		es004.s009.t013	por	por	ADP	
d004.s009.t014	chemotherapy	chemotherapy	N	bn:00018141n	es004.s009.t015	quimioterapia	quimioterapia	NOUN	bn:00018141n
d004.s009.t015	(		X		es004.s009.t016	(	(	PUNCT	
d004.s009.t016	medicines	medicine	N	bn:00054128n	es004.s009.t017	medicamentos	medicamento	NOUN	bn:00054128n
d004.s009.t017	used	use	V	bn:00082705v	es004.s009.t018	utilizados	utilizado	ADJ	bn:00082705v
d004.s009.t018	for		X		es004.s009.t019	para	para	ADP	
d004.s009.t019	the		X		es004.s009.t020	el	el	DET	
d004.s009.t020	treatment	treatment	N	bn:00047235n	es004.s009.t021	tratamiento	tratamiento	NOUN	bn:00047235n
d004.s009.t021	of		X		es004.s009.t022	del	del	ADP	
d004.s009.t022	cancer	cancer	N	bn:00015180n	es004.s009.t023	cáncer	cáncer	NOUN	bn:00015180n
d004.s009.t023	,		X		es004.s009.t024	,	,	PUNCT	
d004.s009.t024	some		X		es004.s009.t025	algunos	alguno	PRON	
d004.s009.t025	of		X		es004.s009.t026	de	de	ADP	
d004.s009.t026	which		X		es004.s009.t028	cuales	cual	PRON	
d004.s009.t027	are	be	V		es004.s009.t032	provocan	provocar	VERB	
d004.s009.t028	known	know	V	bn:00090142v	es004.s009.t030	sabe	saber	VERB	bn:00090142v
d004.s009.t029	to		X		es004.s009.t031	que	que	SCONJ	
d004.s009.t030	cause	cause	V	bn:00084069v	es004.s009.t032	provocan	provocar	VERB	bn:00084069v
d004.s009.t031	vomiting	vomit	V	bn:00083115v	es004.s009.t033	vómitos	vómito	NOUN	bn:00083115v
d004.s009.t032	)		X		es004.s009.t034	)	)	PUNCT	
d004.s009.t033	.		X		es004.s009.t035	.	.	PUNCT	
d004.s010.t001	In		X		es004.s010.t001	En	en	ADP	
d004.s010.t002	combination	combination	N	bn:00020872n	es004.s010.t002	combinación	combinación	NOUN	bn:00020872n
d004.s010.t003	with		X		es004.s010.t003	con	con	ADP	
d004.s010.t004	supportive	supportive	J	bn:00111492a	es004.s010.t006	apoyo	apoyo	NOUN	bn:00111492a
d004.s010.t005	measures	measure	N	bn:00054018n	es004.s010.t004➕es004.s010.t010	medidas➕tratamientos	medida	NOUN	bn:00054018n
d004.s010.t006	such	such	J		es004.s010.t007	,	,	PUNCT	
d004.s010.t007	as		X		es004.s010.t008	como	como	SCONJ	
d004.s010.t008	other	other	J	bn:00108011a	es004.s010.t009	otros	otro	DET	bn:00108011a
d004.s010.t009	veterinary	veterinary	J	bn:00113583a	es004.s010.t011	veterinarios	veterinario	ADJ	bn:00113583a
d004.s010.t010	treatment	treatment	N	bn:00047235n	es004.s010.t010	tratamientos	tratamiento	NOUN	bn:00047235n
d004.s010.t011	or		X		es004.s010.t012	o	o	CCONJ	
d004.s010.t012	a		X		es004.s010.t013	una	uno	DET	
d004.s010.t013	special	special	J	bn:00108295a	es004.s010.t015	especial	especial	ADJ	bn:00108295a
d004.s010.t014	diet	diet	N	bn:00027011n	es004.s010.t014	dieta	dieta	NOUN	bn:00027011n
d004.s010.t015	,		X		es004.s010.t007➕es004.s010.t016	,➕,	,	PUNCT	
d004.s010.t016	Cerenia	cerenia	N	bn:00923812n	es004.s010.t017	Cerenia	Cerenia	PROPN	bn:00923812n
d004.s010.t017	can		X		es004.s010.t020	puede	poder	AUX	
d004.s010.t018	also	also	R	bn:00114246r	es004.s010.t018	también	también	ADV	bn:00114246r
d004.s010.t019	be	be	V		es004.s010.t019	se	él	PRON	
d004.s010.t020	used	use	V	bn:00082705v	es004.s010.t021	utilizar	utilizar	VERB	bn:00082705v
d004.s010.t021	in		X		es004.s010.t022	en	en	ADP	
d004.s010.t022	the		X		es004.s010.t023	el	el	DET	
d004.s010.t023	treatment	treatment	N	bn:00047235n	es004.s010.t024	tratamiento	tratamiento	NOUN	bn:00047235n
d004.s010.t024	of		X		es004.s010.t025	de	de	ADP	
d004.s010.t025	vomiting	vomiting	N	bn:00027565n	es004.s010.t027	vómitos	vómito	NOUN	bn:00027565n
d004.s010.t026	(		X		es004.s010.t028	(	(	PUNCT	
d004.s010.t027	either		X		es004.s010.t030	sea	ser	AUX	
d004.s010.t028	as		X		es004.s010.t031	como	como	SCONJ	
d004.s010.t029	injection	injection	N	bn:00046787n	es004.s010.t032	inyección	inyección	NOUN	bn:00046787n
d004.s010.t030	or		X		es004.s010.t033	o	o	CCONJ	
d004.s010.t031	as		X		es004.s010.t034	como	como	SCONJ	
d004.s010.t032	injection	injection	N	bn:00046787n	es004.s010.t035	inyección	inyección	NOUN	bn:00046787n
d004.s010.t033	followed	follow	V	bn:00088425v	es004.s010.t036	seguida	seguido	ADJ	bn:00088425v
d004.s010.t034	by		X		es004.s010.t037	de	de	ADP	
d004.s010.t035	tablets	tablet	N	bn:00052222n	es004.s010.t038	comprimidos	comprimido	NOUN	bn:00052222n
d004.s010.t036	)		X		es004.s010.t039	)	)	PUNCT	
d004.s010.t037	.		X		es004.s010.t040	.	.	PUNCT	
d004.s011.t001	For		X		es004.s011.t001	Para	para	ADP	
d004.s011.t002	these		X		es004.s011.t002	estos	este	DET	
d004.s011.t003	purposes	purpose	N	bn:00002178n	es004.s011.t003➕es004.s011.t015	fines➕.	fin	NOUN➕PUNCT	bn:00002178n
d004.s011.t004	,		X		es004.s011.t004	,	,	PUNCT	
d004.s011.t005	Cerenia	cerenia	N	bn:00923812n	es004.s011.t005	Cerenia	Cerenia	PROPN	bn:00923812n
d004.s011.t006	can		X		es004.s011.t007	puede	poder	AUX	
d004.s011.t007	be	be	V		es004.s011.t008	administrar	administrar	VERB	
d004.s011.t008	given	give	V	bn:00088826v	es004.s011.t008	administrar	administrar	VERB	bn:00088826v
d004.s011.t009	for		X		es004.s011.t009	durante	durante	ADP	
d004.s011.t010	up to	up to	J		es004.s011.t010➕es004.s011.t011	un➕máximo	uno	DET➕ADJ	
d004.s011.t011	five		X		es004.s011.t013	cinco	cinco	NUM	
d004.s011.t012	days	day	N	bn:00025419n	es004.s011.t014	días	día	NOUN	bn:00025419n
d004.s012.t001	How		X		es004.s012.t002	Cómo	cómo	PRON	
d004.s012.t002	does	do	V		es004.s012.t001	¿	¿	PUNCT	
d004.s012.t003	Cerenia	cerenia	N	bn:00923812n	es004.s012.t004	Cerenia	Cerenia	PROPN	bn:00923812n
d004.s012.t004	work	work	V		es004.s012.t003	funciona	funcionar	VERB	
d004.s012.t005	?		X		es004.s012.t005	?	?	PUNCT	
d004.s013.t001	Cerenia	cerenia	N	bn:00923812n	es004.s013.t001	Cerenia	Cerenia	PROPN	bn:00923812n
d004.s013.t002	blocks	block	V	bn:00083622v	es004.s013.t002	bloquea	bloquear	VERB	bn:00083622v
d004.s013.t003	a		X		es004.s013.t003	un	uno	DET	
d004.s013.t004	neurokinin	neurokinin	N	bn:02560276n	es004.s013.t006	neuroquinina	neuroquinina	PROPN	bn:02560276n
d004.s013.t005	1		X		es004.s013.t007	1	1	NUM	
d004.s013.t006	(		X		es004.s013.t008	(	(	PUNCT	
d004.s013.t007	NK1	nk1	N		es004.s013.t009	NK1	NK1	PROPN	
d004.s013.t008	)		X		es004.s013.t010	)	)	PUNCT	
d004.s013.t009	receptor	receptor	N	bn:00066514n	es004.s013.t004	receptor	receptor	NOUN	bn:00066514n
d004.s013.t010	,		X		es004.s013.t011	,	,	PUNCT	
d004.s013.t011	which		X		es004.s013.t012	que	que	PRON	
d004.s013.t012	acts	act	V	bn:00082285v	es004.s013.t013	actúa	actuar	VERB	bn:00082285v
d004.s013.t013	in		X		es004.s013.t014	en	en	ADP	
d004.s013.t014	the		X		es004.s013.t015	el	el	DET	
d004.s013.t015	central	central	J	bn:00099258a	es004.s013.t018	central	central	ADJ	bn:00099258a
d004.s013.t016	nervous	nervous	J	bn:00107232a	es004.s013.t017	nervioso	nervioso	ADJ	bn:00107232a
d004.s013.t017	system	system	N	bn:00075762n	es004.s013.t016	sistema	sistema	NOUN	bn:00075762n
d004.s013.t018	.		X		es004.s013.t019	.	.	PUNCT	
d004.s014.t001	How		X		es004.s014.t002	Cómo	cómo	PRON	
d004.s014.t002	has	have	V		es004.s014.t004	ha	haber	AUX	
d004.s014.t003	Cerenia	cerenia	N	bn:00923812n	es004.s014.t006	Cerenia	Cerenia	PROPN	bn:00923812n
d004.s014.t004	been	be	V		es004.s014.t003	se	él	PRON	
d004.s014.t005	studied	study	V	bn:00082596v	es004.s014.t005	estudiado	estudiar	VERB	bn:00082596v
d004.s014.t006	?		X		es004.s014.t007	?	?	PUNCT	
d004.s015.t001	A		X		es004.s015.t005	un	uno	DET	
d004.s015.t002	large	large	J	bn:00098342a	es004.s015.t006	gran	gran	ADJ	bn:00098342a
d004.s015.t003	number	number	N	bn:00034394n	es004.s015.t007	número	número	NOUN	bn:00034394n
d004.s015.t004	of		X		es004.s015.t008	de	de	ADP	
d004.s015.t005	studies	study	N	bn:00074790n	es004.s015.t009	estudios	estudio	NOUN	bn:00074790n
d004.s015.t006	with		X		es004.s015.t010	con	con	ADP	
d004.s015.t007	Cerenia	cerenia	N	bn:00923812n	es004.s015.t011	Cerenia	Cerenia	PROPN	bn:00923812n
d004.s015.t008	were	be	V		es004.s015.t002	llevaron	llevar	VERB	
d004.s015.t009	carried	carry	V		es004.s015.t002	llevaron	llevar	VERB	
d004.s015.t010	out	out	R		es004.s015.t004	cabo	cabo	NOUN	
d004.s015.t011	either	either	R						
d004.s015.t012	in		X		es004.s015.t012	en	en	ADP	
d004.s015.t013	laboratory	laboratory	N	bn:00049551n	es004.s015.t015	laboratorio	laboratorio	NOUN	bn:00049551n
d004.s015.t014	dogs	dog	N	bn:00015267n	es004.s015.t013	perros	perro	NOUN	bn:00015267n
d004.s015.t015	or		X		es004.s015.t016	o	o	CCONJ	
d004.s015.t016	in		X		es004.s015.t017	en	en	ADP	
d004.s015.t017	animal	animal	J		es004.s015.t019	animales	animal	ADJ	
d004.s015.t018	patients	patient	N	bn:00061017n	es004.s015.t018	pacientes	paciente	NOUN	bn:00061017n
d004.s015.t019	at		X						
d004.s015.t020	veterinary	veterinary	J	bn:00113583a	es004.s015.t022	veterinarias	veterinario	ADJ	bn:00113583a
d004.s015.t021	practises	practise	V		es004.s015.t021	consultas	consulta	NOUN	
d004.s015.t022	in		X		es004.s015.t020	en	en	ADP	
d004.s015.t023	several	several	J	bn:00110469a	es004.s015.t024	varios	varios	DET	bn:00110469a
d004.s015.t024	European	european	J	bn:00102440a	es004.s015.t026	europeos	europeo	ADJ	bn:00102440a
d004.s015.t025	countries	country	N	bn:00011771n	es004.s015.t025	países	país	NOUN	bn:00011771n
d004.s015.t026	and		X		es004.s015.t027	y	y	CCONJ	
d004.s015.t027	in		X		es004.s015.t023	de	de	ADP	
d004.s015.t028	the		X		es004.s015.t026	europeos	europeo	ADJ	
d004.s015.t029	USA	usa	N	bn:00003341n	es004.s015.t028	EE.UU.	EE.UU.	PROPN	bn:00003341n
d004.s015.t030	.		X		es004.s015.t028	EE.UU.	EE.UU.	PROPN	
d004.s016.t001	What		X		es004.s016.t002	Qué	qué	DET	
d004.s016.t002	benefit	benefit	N	bn:00009905n	es004.s016.t003	beneficio	beneficio	NOUN	bn:00009905n
d004.s016.t003	has	have	V		es004.s016.t004	ha	haber	AUX	
d004.s016.t004	Cerenia	cerenia	N	bn:00923812n	es004.s016.t006	Cerenia	Cerenia	PROPN	bn:00923812n
d004.s016.t005	shown	show	V	bn:00083245v	es004.s016.t005	demostrado	demostrar	VERB	bn:00083245v
d004.s016.t006	during		X		es004.s016.t007	durante	durante	ADP	
d004.s016.t007	the		X		es004.s016.t008	los	el	DET	
d004.s016.t008	studies	study	N	bn:00074790n	es004.s016.t009	estudios	estudio	NOUN	bn:00074790n
d004.s016.t009	?		X		es004.s016.t010	?	?	PUNCT	
d004.s017.t001	The		X		es004.s017.t001	Los	el	DET	
d004.s017.t002	results	result	N	bn:00021961n	es004.s017.t002	resultados	resultado	NOUN	bn:00021961n
d004.s017.t003	of		X		es004.s017.t003	de	de	ADP	
d004.s017.t004	the		X		es004.s017.t004	los	el	DET	
d004.s017.t005	studies	study	N	bn:00074790n	es004.s017.t005	estudios	estudio	NOUN	bn:00074790n
d004.s017.t006	showed	show	V	bn:00083245v	es004.s017.t006	demostraron	demostrar	VERB	bn:00083245v
d004.s017.t007	that		X		es004.s017.t007	que	que	SCONJ	
d004.s017.t008	Cerenia	cerenia	N	bn:00923812n	es004.s017.t008	Cerenia	Cerenia	PROPN	bn:00923812n
d004.s017.t009	was	be	V		es004.s017.t009	fue	ser	AUX	
d004.s017.t010	more	more	R	bn:00116284r	es004.s017.t010	más	más	ADV	bn:00116284r
d004.s017.t011	effective	effective	J	bn:00102038a	es004.s017.t011	eficaz	eficaz	ADJ	bn:00102038a
d004.s017.t012	than		X		es004.s017.t012	que	que	SCONJ	
d004.s017.t013	the		X		es004.s017.t013	el	el	DET	
d004.s017.t014	placebo	placebo	N	bn:00062717n	es004.s017.t014	placebo	placebo	NOUN	bn:00062717n
d004.s017.t015	:		X		es004.s017.t015	:	:	PUNCT	
d004.s017.t016	less	less	J	bn:00105886a	es004.s017.t018	menos	menos	ADV	bn:00105886a
d004.s017.t017	vomiting	vomiting	N	bn:00027565n	es004.s017.t019	vómitos	vómito	NOUN	bn:00027565n
d004.s017.t018	was	be	V		es004.s017.t017	observaron	observar	VERB	
d004.s017.t019	seen	see	V	bn:00082812v	es004.s017.t017	observaron	observar	VERB	bn:00082812v
d004.s017.t020	in		X		es004.s017.t020	en	en	ADP	
d004.s017.t021	dogs	dog	N	bn:00015267n	es004.s017.t022	perros	perro	NOUN	bn:00015267n
d004.s017.t022	that		X		es004.s017.t023	que	que	PRON	
d004.s017.t023	received	receive	V	bn:00087863v	es004.s017.t024	recibieron	recibir	VERB	bn:00087863v
d004.s017.t024	the		X		es004.s017.t025	el	el	DET	
d004.s017.t025	medicine	medicine	N	bn:00054128n	es004.s017.t026	medicamento	medicamento	NOUN	bn:00054128n
d004.s017.t026	than		X		es004.s017.t027	que	que	PRON	
d004.s017.t027	in		X		es004.s017.t028	en	en	ADP	
d004.s017.t028	dogs	dog	N	bn:00015267n	es004.s017.t030	perros	perro	NOUN	bn:00015267n
d004.s017.t029	that		X		es004.s017.t031	que	que	PRON	
d004.s017.t030	received	receive	V	bn:00087863v	es004.s017.t032	recibieron	recibir	VERB	bn:00087863v
d004.s017.t031	a		X		es004.s017.t033	un	uno	DET	
d004.s017.t032	placebo	placebo	N	bn:00062717n	es004.s017.t034	placebo	placebo	NOUN	bn:00062717n
d004.s017.t033	,		X		es004.s017.t035	,	,	PUNCT	
d004.s017.t034	both		X		es004.s017.t036	tanto	tanto	ADV	
d004.s017.t035	in		X		es004.s017.t037	en	en	ADP	
d004.s017.t036	the		X		es004.s017.t038	el	el	DET	
d004.s017.t037	treatment	treatment	N	bn:00047235n	es004.s017.t039	tratamiento	tratamiento	NOUN	bn:00047235n
d004.s017.t038	or		X		es004.s017.t040	como	como	SCONJ	
d004.s017.t039	in		X		es004.s017.t041	en	en	ADP	
d004.s017.t040	the		X		es004.s017.t042	la	el	DET	
d004.s017.t041	prevention	prevention	N	bn:00008467n	es004.s017.t043	prevención	prevención	NOUN	bn:00008467n
d004.s017.t042	of		X		es004.s017.t044	de	de	ADP	
d004.s017.t043	vomiting	vomiting	N	bn:00027565n	es004.s017.t046	vómitos	vómito	NOUN	bn:00027565n
d004.s017.t044	.		X		es004.s017.t047	.	.	PUNCT	
d004.s018.t001	The		X		es004.s018.t001	El	el	DET	
d004.s018.t002	treatment	treatment	N	bn:00047235n	es004.s018.t002	tratamiento	tratamiento	NOUN	bn:00047235n
d004.s018.t003	of		X		es004.s018.t003	de	de	ADP	
d004.s018.t004	a		X		es004.s018.t004	un	uno	DET	
d004.s018.t005	vomiting	vomiting	N	bn:00027565n	es004.s018.t007	vomita	vomitar	VERB	bn:00027565n
d004.s018.t006	dog	dog	N	bn:00015267n	es004.s018.t005	perro	perro	NOUN	bn:00015267n
d004.s018.t007	should		X		es004.s018.t008	debe	deber	AUX	
d004.s018.t008	be	be	V		es004.s018.t009	iniciarse	iniciar él	VERB	
d004.s018.t009	started	start	V	bn:00083347v	es004.s018.t009	iniciarse	iniciar él	VERB	bn:00083347v
d004.s018.t010	with		X		es004.s018.t010	con	con	ADP	
d004.s018.t011	the		X		es004.s018.t011	la	el	DET	
d004.s018.t012	injection	injection	N	bn:00046787n	es004.s018.t012	inyección	inyección	NOUN	bn:00046787n
d004.s018.t013	,		X		es004.s018.t013	,	,	PUNCT	
d004.s018.t014	since		X		es004.s018.t014	ya	ya	ADV	
d004.s018.t015	vomiting	vomiting	N	bn:00027565n	es004.s018.t019	vomitan	vomitar	VERB	bn:00027565n
d004.s018.t016	animals	animal	N	bn:00004222n	es004.s018.t017	animales	animal	NOUN	bn:00004222n
d004.s018.t017	might		X		es004.s018.t020	podrían	poder	AUX	
d004.s018.t018	not	not	R	bn:00116360r	es004.s018.t021	no	no	ADV	bn:00116360r
d004.s018.t019	be	be	V		es004.s018.t022	ser	ser	AUX	
d004.s018.t020	able	able	J	bn:00096151a	es004.s018.t023	capaces	capaz	ADJ	bn:00096151a
d004.s018.t021	to		X		es004.s018.t024	de	de	ADP	
d004.s018.t022	keep	keep	V		es004.s018.t025	retener	retener	VERB	
d004.s018.t023	a		X		es004.s018.t026	una	uno	DET	
d004.s018.t024	tablet	tablet	N	bn:00052222n	es004.s018.t027	tableta	tableta	NOUN	bn:00052222n
d004.s018.t025	down	down	R						
d004.s018.t026	(		X		es004.s018.t028	(	(	PUNCT	
d004.s018.t027	as		X		es004.s018.t029	ya	ya	ADV	
d004.s018.t028	they		X		es004.s018.t016	los	el	DET	
d004.s018.t029	might		X		es004.s018.t031	podrían	poder	AUX	
d004.s018.t030	throw	throw	V		es004.s018.t032	arrojar	arrojar	VERB	
d004.s018.t031	the		X		es004.s018.t033	la	el	DET	
d004.s018.t032	intact	intact	J	bn:00102278a	es004.s018.t035	intacta	intacto	ADJ	bn:00102278a
d004.s018.t033	tablet	tablet	N	bn:00052222n	es004.s018.t034	tableta	tableta	NOUN	bn:00052222n
d004.s018.t034	up	up	R						
d004.s018.t035	again	again	R	bn:00114171r	es004.s018.t036	nuevamente	nuevamente	ADV	bn:00114171r
d004.s018.t036	)		X		es004.s018.t037	)	)	PUNCT	
d004.s018.t037	.		X		es004.s018.t038	.	.	PUNCT	
d004.s019.t001	For		X		es004.s019.t001	Para	para	ADP	
d004.s019.t002	follow-up	follow-up	N	bn:00035627n	es004.s019.t004	posterior	posterior	ADJ	bn:00035627n
d004.s019.t003	treatment	treatment	N	bn:00047235n	es004.s019.t003	tratamiento	tratamiento	NOUN	bn:00047235n
d004.s019.t004	,		X		es004.s019.t005	,	,	PUNCT	
d004.s019.t005	the		X		es004.s019.t006	el	el	DET	
d004.s019.t006	animal	animal	J		es004.s019.t009	animal	animal	NOUN	
d004.s019.t007	owner	owner	N	bn:00059954n	es004.s019.t007	dueño	dueño	NOUN	bn:00059954n
d004.s019.t008	can		X		es004.s019.t010	puede	poder	AUX	
d004.s019.t009	administer	administer	V	bn:00082365v	es004.s019.t011	administrar	administrar	VERB	bn:00082365v
d004.s019.t010	the		X		es004.s019.t012	los	el	DET	
d004.s019.t011	tablets	tablet	N	bn:00052222n	es004.s019.t013	comprimidos	comprimido	ADJ	bn:00052222n
d004.s019.t012	to		X		es004.s019.t014	al	al	ADP	
d004.s019.t013	the		X		es004.s019.t008	del	del	ADP	
d004.s019.t014	dog	dog	N	bn:00015267n	es004.s019.t015	perro	perro	NOUN	bn:00015267n
d004.s019.t015	.		X		es004.s019.t016	.	.	PUNCT	
d004.s020.t001	Also	also	R	bn:00114246r	es004.s020.t001	Además	además	ADV	bn:00114246r
d004.s020.t002	,		X		es004.s020.t002	,	,	PUNCT	
d004.s020.t003	the		X		es004.s020.t003	el	el	DET	
d004.s020.t004	treatment	treatment	N	bn:00047235n	es004.s020.t004	tratamiento	tratamiento	NOUN	bn:00047235n
d004.s020.t005	of		X		es004.s020.t005	de	de	ADP	
d004.s020.t006	vomiting	vomiting	N	bn:00027565n	es004.s020.t007	vómitos	vómito	NOUN	bn:00027565n
d004.s020.t007	should		X		es004.s020.t009	debe	deber	AUX	
d004.s020.t008	only	only	R	bn:00114234r	es004.s020.t008	sólo	sólo	ADV	bn:00114234r
d004.s020.t009	be	be	V		es004.s020.t010	realizarse	realizar él	VERB	
d004.s020.t010	together	together	R		es004.s020.t011	junto	junto	ADJ	
d004.s020.t011	with		X		es004.s020.t012	con	con	ADP	
d004.s020.t012	other	other	J	bn:00108011a	es004.s020.t013	otras	otro	DET	bn:00108011a
d004.s020.t013	supportive	supportive	J	bn:00111492a	es004.s020.t016	apoyo	apoyo	NOUN	bn:00111492a
d004.s020.t014	measure	measure	N	bn:00054018n	es004.s020.t014	medidas	medida	NOUN	bn:00054018n
d004.s020.t015	or		X		es004.s020.t017	u	u	CCONJ	
d004.s020.t016	other	other	J	bn:00108011a	es004.s020.t018	otra	otro	DET	bn:00108011a
d004.s020.t017	veterinary	veterinary	J	bn:00113583a	es004.s020.t020	veterinaria	veterinario	ADJ	bn:00113583a
d004.s020.t018	therapy	therapy	N	bn:00076843n	es004.s020.t019	terapia	terapia	NOUN	bn:00076843n
d004.s020.t019	while		X		es004.s020.t021	mientras	mientras	SCONJ	
d004.s020.t020	addressing	address	V	bn:00082336v	es004.s020.t023	abordan	abordar	VERB	bn:00082336v
d004.s020.t021	the		X		es004.s020.t024	las	el	DET	
d004.s020.t022	underlying	underlie	V	bn:00095360v	es004.s020.t026	subyacentes	subyacente	ADJ	bn:00095360v
d004.s020.t023	causes	cause	N	bn:00016850n	es004.s020.t025	causas	causa	NOUN	bn:00016850n
d004.s020.t024	of		X		es004.s020.t027	de	de	ADP	
d004.s020.t025	the		X		es004.s020.t028	los	el	DET	
d004.s020.t026	vomiting	vomiting	N	bn:00027565n	es004.s020.t029	vómitos	vómito	NOUN	bn:00027565n
d004.s020.t027	.		X		es004.s020.t030	.	.	PUNCT	
d004.s021.t001	What		X		es004.s021.t002	Cuál	cuál	PRON	
d004.s021.t002	is	be	V		es004.s021.t003	es	ser	AUX	
d004.s021.t003	the		X		es004.s021.t004	el	el	DET	
d004.s021.t004	risk	risk	N	bn:00030747n	es004.s021.t005	riesgo	riesgo	NOUN	bn:00030747n
d004.s021.t005	associated	associate	V	bn:00082868v	es004.s021.t006	asociado	asociado	ADJ	bn:00082868v
d004.s021.t006	with		X		es004.s021.t007	con	con	ADP	
d004.s021.t007	Cerenia	cerenia	N	bn:00923812n	es004.s021.t008	Cerenia	Cerenia	PROPN	bn:00923812n
d004.s021.t008	?		X		es004.s021.t009	?	?	PUNCT	
d004.s022.t001	Cerenia	cerenia	N	bn:00923812n	es004.s022.t001	Cerenia	Cerenia	PROPN	bn:00923812n
d004.s022.t002	was	be	V		es004.s022.t002	fue	ser	AUX	
d004.s022.t003	generally	generally	R	bn:00114634r	es004.s022.t003	generalmente	generalmente	ADV	bn:00114634r
d004.s022.t004	well	well	R	bn:00115530r	es004.s022.t004	bien	bien	ADV	bn:00115530r
d004.s022.t005	tolerated	tolerate	V	bn:00095008v	es004.s022.t005	tolerada	tolerado	ADJ	bn:00095008v
d004.s022.t006	when		X		es004.s022.t006	cuando	cuando	SCONJ	
d004.s022.t007	administered	administer	V	bn:00082365v	es004.s022.t007➕es004.s022.t008	se➕administró	él	PRON➕VERB	bn:00082365v
d004.s022.t008	daily	daily	R	bn:00114917r	es004.s022.t009	diariamente	diariamente	ADV	bn:00114917r
d004.s022.t009	at		X		es004.s022.t010	en	en	ADP	
d004.s022.t010	dosages	dosage	N	bn:00028320n	es004.s022.t011	dosis	dosis	NOUN	bn:00028320n
d004.s022.t011	up	up	R						
